"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants","n.items"
"predicate_1",NA,NA,NA,NA,-0.546228446471204,-0.80260874886855,-0.609234611026654,0.192326872385166,-0.757637873589857,-0.859118839219518,0.0513840854299022,0.142495250412266,0.121264911555818,0.04182943689065,21,350,12
"workerid",NA,NA,NA,NA,-0.0605462108776338,-0.42286024658692,-0.566693188091258,-0.432277555525336,-0.103724932891396,-0.870926295976021,0.358332980533816,0.300150684804454,0.0105622282034887,0.442036881005094,21,350,12
NA,0.117283508360861,0.0871828992516474,0.0251400372072207,-0.0749660471065788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,350,12
"predicate_1",NA,NA,NA,NA,-0.192552245297874,-0.730295935252924,-0.531051752962277,-0.780286436576395,0.109764333571104,-0.809135874127343,0.0449283438821551,0.206169821462946,0.00192125412539361,0.0427750504271082,22,350,12
"workerid",NA,NA,NA,NA,0.12451270930702,-0.163636814036985,-0.412729775627554,-0.117247123571641,-0.28801799948743,0.300874587726713,0.324082955623513,0.355495190911995,0.10001955245986,0.549313524543728,22,350,12
NA,0.157109621278091,0.0274636453868856,0.0941465731181735,0.00238043229228128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,350,12
"predicate_1",NA,NA,NA,NA,-0.692184795281474,-0.726131414503852,-0.719946186088758,0.287364016141512,-0.375566231537365,-0.497311885516693,0.00229175917777253,0.107932123572274,0.180375091561948,0.0142332531592096,23,350,12
"workerid",NA,NA,NA,NA,0.13180044235907,-0.0903427696583513,-0.477599143829153,-0.410226099492583,-0.717659766570541,-0.645624852558867,0.29770881018128,0.317109614491632,0.0162715410739921,0.369054269913153,23,350,12
NA,0.196304800124333,0.151750702658684,-0.129640190374316,-0.00394018905216842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,350,12
"predicate_1",NA,NA,NA,NA,-0.595758447558203,-0.748489596556313,-0.732552403058913,-0.573021063339018,-0.740899534738338,-0.742395780091134,0.0844401260561699,0.161239448441244,0.00317186815560052,0.00209236063320271,1,350,12
"workerid",NA,NA,NA,NA,0.0241973605217059,-0.0207060687322284,-0.28287353651261,-0.250836237336323,-0.917511616233116,-0.365155879744106,0.323048887118357,0.188206146903403,0.197597285523621,0.250372685099823,1,350,12
NA,0.144303062013693,0.0958976473582206,0.203327083103451,0.0468506614679098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,350,12
"predicate_1",NA,NA,NA,NA,-0.659682876998893,-0.802235052853415,-0.391933281306619,0.173572899071025,-0.475075881499647,-0.71121940398032,0.0204785270740389,0.163937787233546,0.129776132172264,0.045338376732035,2,350,12
"workerid",NA,NA,NA,NA,0.473061075991882,-0.576664750026341,-0.451073467247762,-0.602888025552526,-0.365592414831958,-0.565179130076556,0.302664121421182,0.344942741783857,0.00512306286553674,0.466184843775072,2,350,12
NA,0.188714594162492,0.155089172564144,-0.0121313174645189,0.0080973980752534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,350,12
"predicate_1",NA,NA,NA,NA,-0.899979722013123,-0.829613109717309,-0.546627564805723,-0.824722716572442,-0.56275719393284,-0.817979285238956,0.0023676265891405,0.225566299994525,0.00438347214092203,0.167907434403153,3,350,12
"workerid",NA,NA,NA,NA,0.338372962125873,0.00747233729268753,-0.318709755822913,0.311099520345028,-0.558123147147817,-0.645070498194222,0.276918537095362,0.359334335433469,0.0915846720465608,0.235035907169842,3,350,12
NA,0.196631113111516,0.0168209737175207,0.030424026219795,-0.0484436903223943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,350,12
"predicate_1",NA,NA,NA,NA,-0.626389465646504,-0.830147360957763,-0.624422112492644,-0.175578911511843,-0.908723833267306,-0.900153941982871,0.0899921517624381,0.104250982956973,0.0592046141403657,0.012460206790692,4,350,12
"workerid",NA,NA,NA,NA,-0.0875034167877462,-0.196925239848272,-0.618530933053387,-0.856886408833886,-0.684221726651592,-0.419168205583169,0.32175060546595,0.226133861420722,0.0668827917655472,0.392480044179349,4,350,12
NA,0.154087575521633,-0.102821052404445,0.0503404231556733,0.141074827777248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,350,12
"predicate_1",NA,NA,NA,NA,-0.253223414905207,-0.699582946131554,-0.74410777899224,-0.645206375131981,-0.685549652754962,-0.85617434546754,0.0542920934091523,0.038075087723661,0.00555361047737195,0.133176088418301,5,350,12
"workerid",NA,NA,NA,NA,0.190790954605348,-0.143236797449337,-0.266171587164969,-0.17805138284362,-0.108021035056283,-0.248170359102292,0.246679246677402,0.196425663930637,0.186360678020423,0.518479873994948,5,350,12
NA,0.150220426485114,0.182865998114259,-0.00095141797621806,-0.145340590986093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,350,12
"predicate_1",NA,NA,NA,NA,-0.823584019639872,-0.869574443419783,-0.495337908118975,-0.0958003635110198,-0.741806417559787,-0.94085067916934,0.00648913888685286,0.208039586415727,0.0964548507169697,0.128241183148495,24,350,12
"workerid",NA,NA,NA,NA,-0.109298796737111,-0.818023454116579,-0.63781145946865,-0.816063834064247,-0.678393036099035,-0.76217006659815,0.392309516808404,0.0142862202434114,0.00298147252525768,0.424081166865867,24,350,12
NA,0.161163870294789,-0.0458315100868303,-0.0512776621028456,-0.116090256638056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,350,12
"predicate_1",NA,NA,NA,NA,-0.186774405438383,-0.637610866629826,-0.522144329321464,-0.533965396239901,-0.271160923214906,-0.728746262530048,0.0167613164123903,0.0996710366129219,0.00701910754840973,0.150831464028869,6,350,12
"workerid",NA,NA,NA,NA,0.117931941307552,-0.130744778857268,-0.100890627692207,-0.380487697419261,-0.628090076289063,-0.400704980320049,0.31458341199249,0.444446623484672,0.0591197630309328,0.45928101849374,6,350,12
NA,0.158611629145743,0.206045444161681,0.0737199463493134,-0.168884113034572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,350,12
"predicate_1",NA,NA,NA,NA,-0.513127719813738,-0.883345787239431,-0.531157399764507,-0.790306903733822,-0.404028505956852,-0.76554350791361,0.078882278149701,0.00781186568671738,0.00149672414883534,0.155669047804693,25,350,12
"workerid",NA,NA,NA,NA,0.245530579065832,-0.593796253509396,-0.526347989450204,-0.683212900997549,-0.826172739950035,-0.788383453016362,0.361816538683503,0.0820569362207491,0.00358139818462044,0.496074720126128,25,350,12
NA,0.182527684104593,0.0629631077832041,-0.0295326227750961,-0.0762145323578995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,350,12
"predicate_1",NA,NA,NA,NA,-0.66697329528677,-0.680745534328653,-0.813499531912333,-0.77489231069265,-0.595260094408896,-0.916155483155151,0.107442695030382,0.155709571654318,0.0647470766062713,0.164554907519234,81,350,12
"workerid",NA,NA,NA,NA,0.0673735767090256,-0.652379228493006,-0.432113798218258,-0.774166343486211,-0.820718520118866,-0.801451842854568,0.315470311201401,0.344567490452036,0.00245692580484168,0.303665659832753,81,350,12
NA,0.12974417100448,0.0732586905568338,0.110798457326681,0.016004651463946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,350,12
"predicate_1",NA,NA,NA,NA,-0.241970558466869,-0.810543943663102,-0.796538748852775,-0.794511984094231,-0.745992989038987,-0.811516337994184,0.102699199537865,0.0419292338327923,0.00171158728663404,0.0016604928931541,82,350,12
"workerid",NA,NA,NA,NA,0.539758941903753,-0.813071379672373,-0.662968020500782,-0.766779838172862,-0.549191714141782,-0.689982215714134,0.342740806698107,0.317724990214222,0.00194108480454393,0.409424312165077,82,350,12
NA,0.131805962246953,0.117783888729022,0.024331619889069,0.0141496743801224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,350,12
"predicate_1",NA,NA,NA,NA,-0.544566734569016,-0.776433736533417,-0.513260860069347,-0.642595213286171,-0.7786410915519,-0.765487014573262,0.100778385092606,0.0639386356858682,0.00239629895601313,0.162574809299042,83,350,12
"workerid",NA,NA,NA,NA,0.489450332928303,-0.434532255706474,-0.521494464372781,-0.313452071257343,-0.651207362269504,-0.914486065911755,0.304941035468931,0.283604705536309,0.0118357203671784,0.540047762755586,83,350,12
NA,0.0697496295092804,0.0773432815514394,0.00104527272767878,-0.0755279816692971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,350,12
"predicate_1",NA,NA,NA,NA,-0.556623575400371,-0.904065373316381,-0.428009806197894,-0.615366730028316,-0.701675391843366,-0.798358115025712,0.0544288601740668,0.0973430700099762,0.00339673341303685,0.0347975122589105,84,350,12
