"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants"
"workerid",NA,NA,NA,NA,-0.237007954876825,-0.759785079810652,-0.870404318339394,-0.831305623700745,-0.871324990409677,-0.388922713978346,0.458379682695629,0.0396276854411722,0.0217924836807799,0.4509236097342,603,50
NA,-0.0217705337468932,0.203404125802734,-0.173253270630003,-0.226094011278802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,50
"predicate_1",NA,NA,NA,NA,-0.624420062059057,-0.878879979192947,-0.851712390218278,-0.773410754737373,-0.786797401415034,-0.79329158637434,0.0110525371880727,0.0158994977837078,0.01315726894176,0.00399021852778014,104,50
"workerid",NA,NA,NA,NA,-0.178988475741214,-0.814760612241276,-0.574980634294874,-0.721157455190418,-0.849028670995208,-0.765129350942987,0.172535030644283,0.280876454011375,0.00430793255051118,0.384810501136537,104,50
NA,0.142295995408001,-0.0139373989249618,-0.151383175876645,-0.298236672562439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,50
"predicate_1",NA,NA,NA,NA,-0.825567120454374,-0.823336699970769,-0.842485028862823,-0.821133773426566,-0.810211021304614,-0.788133143014271,0.097314248195418,0.0139712612135515,0.00403573220550672,0.00521636226727351,3,50
"workerid",NA,NA,NA,NA,-0.473657314228612,-0.674049561836866,-0.58558335644423,-0.741118125198705,-0.85077795440319,-0.711094884464837,0.264629375522703,0.0827945539285847,0.00743966324001138,0.119313243094027,3,50
NA,-0.103025733713747,0.0825360894071438,0.0298930025639162,-0.11651772832632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50
"predicate_1",NA,NA,NA,NA,-0.785421341013818,-0.77189114876312,-0.792706436981612,-0.787735989684989,-0.789518008550514,-0.80487760249716,0.025997859925851,0.00770354436008297,0.0042523618449191,0.00694411837415445,904,50
"workerid",NA,NA,NA,NA,0.256681163438494,-0.528175185911714,-0.704896847401455,-0.590065032164279,-0.815582851135709,-0.296153328040803,0.243290649804043,0.342204057177141,0.0283347938358293,0.365168486122707,904,50
NA,0.136947322498072,-0.0336501432774164,-0.0752367686502166,-0.163637674434188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,50
"predicate_1",NA,NA,NA,NA,-0.62598714807243,-0.870315847612276,-0.793841055770221,-0.768391780407271,-0.691441445418768,-0.827309954722085,0.00254373649011198,0.261349030245924,0.00223942416067052,0.00860899562623489,604,50
"workerid",NA,NA,NA,NA,-0.493418826938756,-0.831267809822604,-0.748264824858741,-0.81159550130732,-0.320824112611888,-0.82338512589298,0.247014616485051,0.0541126577402573,0.00522486408764913,0.345180613829866,604,50
NA,0.221560039949176,-0.0857620809866914,-0.00944911786733382,-0.219403129422696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,50
"predicate_1",NA,NA,NA,NA,-0.721531548621713,-0.768762201111786,-0.874648577647994,-0.73991484528754,-0.813112278918314,-0.801767316005882,0.00501573629277469,0.0908824482468149,0.00672203765778203,0.00441566979077484,704,50
"workerid",NA,NA,NA,NA,0.0310146500108937,-0.76065464036154,-0.453699584448776,-0.690299050598989,-0.63909601379893,-0.535460970544004,0.221732222649934,0.229105275263856,0.010893807754019,0.356371939145139,704,50
NA,0.0100388403068558,-0.0751988647552154,-0.133688538551313,-0.0319417986486165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,50
"predicate_1",NA,NA,NA,NA,-0.837214197804892,-0.866949806643811,-0.833967218909285,-0.814761481045129,-0.682285831806736,-0.80677106473194,0.00358290687120487,0.00739768396684481,0.0044079479854304,0.0154681271448406,105,50
"workerid",NA,NA,NA,NA,-0.0888315189609465,-0.750670945713774,-0.829087079997502,-0.87862617268349,-0.871588702074957,-0.530116907171892,0.294840056703157,0.113878269301329,0.0194353830561482,0.46755033438598,105,50
NA,0.0343218253668648,0.222062595050094,-0.0407911854930047,-0.269048799189916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,50
"predicate_1",NA,NA,NA,NA,-0.601756151004871,-0.865148781560755,-0.745527913278761,-0.804325823974389,-0.700682194485031,-0.801385499889624,0.00958085339686075,0.129991149221149,0.00415494368875759,0.00712275381204432,804,50
"workerid",NA,NA,NA,NA,-0.28643567158146,-0.604399115777603,-0.779838335141814,-0.599708594396962,-0.720120893841691,-0.867705655344366,0.278725046715726,0.363640220375581,0.00687637212699114,0.545510752585472,804,50
NA,0.160187964015383,-0.387447720928576,-0.233913372596802,-0.378872339932783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,50
"predicate_1",NA,NA,NA,NA,-0.696716076258276,-0.915213444757928,-0.64540808351668,-0.80874073143366,-0.731686403894848,-0.800566707833154,0.00912635047718941,0.0201022684144712,0.00403652953500357,0.0605199359296952,4,50
"workerid",NA,NA,NA,NA,0.0298867788232015,-0.722603492458816,-0.678608959877994,-0.696576740627581,-0.882619086307904,-0.741323175403151,0.352898806288722,0.265183584196816,0.00555462629244806,0.130846905674167,4,50
NA,0.0548070562155089,-0.0768419205177796,0.113283899025119,0.0375768071789925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50
"predicate_1",NA,NA,NA,NA,-0.857344834307323,-0.731903498947642,-0.823758249039666,-0.748825195243793,-0.779239967704257,-0.730818443700916,0.00509029274754797,0.00886151673139924,0.0118268220680638,0.00535918281932755,905,50
"workerid",NA,NA,NA,NA,0.179382466949216,-0.757824480228569,-0.739205590331867,-0.714600090299966,-0.64465038238096,-0.818335817617403,0.195699331603034,0.223772100280898,0.00488081598833037,0.41288820482199,905,50
NA,0.107773563154959,0.108862713961624,-0.315094029667772,-0.0322186524981727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,50
"predicate_1",NA,NA,NA,NA,-0.855675494178368,-0.860581244901787,-0.862885991286087,-0.72197378453539,-0.827700436994157,-0.843919110895453,0.00834370980520792,0.00893304803420795,0.0205137232489496,0.00548652355160256,705,50
"workerid",NA,NA,NA,NA,-0.499506789657502,-0.720911083305753,-0.476688458220473,-0.707843677277333,-0.795555223335312,-0.76311126201382,0.199750365203563,0.0923026887583225,0.00565002928809259,0.136073788672068,705,50
NA,0.165819488461944,-0.17875001537116,-0.319610480334612,-0.257165591985153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,50
"predicate_1",NA,NA,NA,NA,-0.769717810351545,-0.824519425148875,-0.819494070337559,-0.810921621833605,-0.777398947633132,-0.828703017261649,0.00420827872479907,0.0163832479613223,0.0792250715986605,0.00470468209575666,605,50
"workerid",NA,NA,NA,NA,-0.133923339228884,-0.798530512566753,-0.708588621615299,-0.738622270098888,-0.867155434172114,-0.823373203038197,0.249934444224625,0.0968636578798747,0.00371739106050341,0.34435355188461,605,50
NA,0.113753665137267,0.0339360893243792,-0.160686025223663,-0.129166654108178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,50
"predicate_1",NA,NA,NA,NA,-0.767729241135313,-0.852470992907055,-0.721004862701014,-0.751241408371424,-0.845006377257156,-0.829659617949094,0.0187118138782218,0.0154530687735873,0.00662909059458972,0.0308510845767641,805,50
"workerid",NA,NA,NA,NA,-0.432891618340756,-0.891430231897216,-0.881234830820611,-0.77971714486424,-0.868806537591546,-0.222323009837977,0.328771279849489,0.0285708749569267,0.0282419160295069,0.326548526454696,805,50
NA,0.153511886657522,-0.101954989894047,-0.249558594933296,-0.0372077071266658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,50
"predicate_1",NA,NA,NA,NA,-0.759455702800793,-0.93202683832841,-0.810768596473431,-0.780122898958465,-0.705533668535718,-0.842291119911727,0.00580363681147867,0.0366686793405529,0.00782546105413306,0.0139080480498391,106,50
"workerid",NA,NA,NA,NA,-0.00548074163863779,-0.731240090405135,-0.597368404250562,-0.840330293158702,-0.380686137853845,-0.910090731696389,0.300878476970704,0.0952436712942372,0.135108149862424,0.489518579321132,106,50
NA,0.0768850853153649,-0.13159842511259,-0.0288313613170522,-0.191070479075832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,50
"predicate_1",NA,NA,NA,NA,-0.842614985711486,-0.872585328780096,-0.830963616661532,-0.752237690864888,-0.791559510281026,-0.833013046922334,0.0037523288982168,0.115759393053336,0.00452050644431225,0.00450652027796636,5,50
"workerid",NA,NA,NA,NA,-0.628302519018993,-0.786627613780954,-0.765371991807275,-0.782805306281718,-0.802521223266799,-0.782584257229683,0.330792802452409,0.00812027544975097,0.00439003870650873,0.470080633163473,5,50
NA,0.0345818981250289,0.249942547699848,0.0466312368676254,-0.0658305233085621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50
"predicate_1",NA,NA,NA,NA,-0.759819039958707,-0.899076216249605,-0.859463919637671,-0.825189432620291,-0.810163364151284,-0.82104544980415,0.0274734812845194,0.00479534809615693,0.0128330690477794,0.00357064201400889,906,50
"workerid",NA,NA,NA,NA,-0.350076372864249,-0.678150998484239,-0.744173287510732,-0.65916328311901,-0.954111007561476,-0.782823066154542,0.452499691732976,0.289832106963288,0.00759312818259842,0.298011124886068,906,50
NA,0.0230339663204303,-0.0207736292213386,-0.186389306266437,-0.364879792085362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,50
"predicate_1",NA,NA,NA,NA,-0.746749993629972,-0.871665371459759,-0.84114681481154,-0.774227582374641,-0.810316408067111,-0.753295304224866,0.00417084953135045,0.0120734677290508,0.00617320676482646,0.0123080904205181,706,50
"workerid",NA,NA,NA,NA,-0.485223211730692,-0.783521717364048,-0.284446351737377,-0.694771900104554,-0.664912693525005,-0.786172399740577,0.23222086200893,0.0629460333691789,0.00461336632218499,0.0993064082306752,706,50
NA,0.152575852996913,0.0521983027555974,0.0452768403991318,-0.0423025828804656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,50
"predicate_1",NA,NA,NA,NA,-0.817623942928593,-0.824808746610944,-0.82198858637146,-0.760109134032448,-0.753840227855501,-0.813176363005907,0.0126864187687326,0.0339807059071496,0.00629314609242289,0.00514731956374204,606,50
"workerid",NA,NA,NA,NA,-0.139786653708201,-0.693554424806308,-0.620883611995608,-0.375834317890711,-0.335961142052808,-0.810288895099718,0.122063283979879,0.381546555044541,0.0208753102584328,0.175325067196194,606,50
NA,0.0650538323029794,0.194440652284639,-0.115966390015066,-0.0702576953586594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,50
"predicate_1",NA,NA,NA,NA,-0.74300382322134,-0.745520109283646,-0.820232971422035,-0.464248588628513,-0.52150143163777,-0.729914093873731,0.0030611254258098,0.208689758918396,0.115262846021876,0.0145221963838228,806,50
"workerid",NA,NA,NA,NA,-0.253762046578908,-0.574835984131133,-0.703086187050017,-0.578241738851322,-0.409763166005033,-0.781980199455602,0.217026372209095,0.333552361734774,0.00740888457216382,0.239489024508316,806,50
NA,0.259229359331834,-0.241864579552407,-0.15466549499561,-0.306229205180792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,50
"predicate_1",NA,NA,NA,NA,-0.691714174063108,-0.842771236389778,-0.764662118181193,-0.744284570358265,-0.533898322999738,-0.873527891211179,0.0043223966349335,0.0550171632348281,0.0155230973213316,0.033885135489485,107,50
"workerid",NA,NA,NA,NA,-0.242399313926867,-0.704043377396546,-0.765812386985444,-0.70982344394564,-0.85300792167866,-0.74072057145326,0.385087251527575,0.0650075888797317,0.00535356245941043,0.414918008503422,107,50
NA,0.143791871417704,-0.094123003787408,-0.0948838589304181,-0.19430850026486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,50
"predicate_1",NA,NA,NA,NA,-0.824422709513958,-0.793477933851613,-0.897838877079599,-0.849421393467247,-0.588959333138521,-0.877969685550668,0.00357792624375124,0.0784397734526316,0.0142584216760726,0.0221141579065427,907,50
"workerid",NA,NA,NA,NA,-0.373711458893759,-0.480546037001042,-0.450144545614357,-0.710839626990342,-0.729872154915609,-0.610100162453804,0.346789745588414,0.0146472554460974,0.0139877282751507,0.227011303223193,907,50
NA,0.300391816451639,-0.31723901232689,-0.242164531498558,-0.280641800884254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,50
"predicate_1",NA,NA,NA,NA,-0.787261727116924,-0.726927458337316,-0.949082692986581,-0.869553959754759,-0.827665034256563,-0.854359949352898,0.00569006662784493,0.0288354826595628,0.0204244428976146,0.176590218915169,6,50
"workerid",NA,NA,NA,NA,-0.573383786006575,-0.718942240774196,-0.885577743601873,-0.828840962997457,-0.833863414790852,-0.767110540456085,0.265124778339725,0.0248446846596516,0.0102212392665376,0.0839641249213884,6,50
NA,0.0174958045403768,0.228197827197665,0.0326013247671331,-0.166295801058976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,50
"predicate_1",NA,NA,NA,NA,-0.701598199310001,-0.830676137500724,-0.796544207695768,-0.704237601843759,-0.770436886252352,-0.795730214747889,0.013143082019444,0.0105036620786324,0.00683770956839013,0.0102321083028883,707,50
"workerid",NA,NA,NA,NA,-0.209863070502673,-0.717780506732463,-0.546050206465022,-0.47493768640422,-0.617052501443285,-0.825136743417104,0.294725252232314,0.180185334560583,0.0231528940091991,0.222368234754815,707,50
NA,0.206712862665213,0.0337474015768172,-0.0786754788685307,-0.208161451835682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,50
"predicate_1",NA,NA,NA,NA,-0.363785194429615,-0.857699218633491,-0.897289412411709,-0.819711146816864,-0.690210677697549,-0.800969478586532,0.0430742215834626,0.186437174620246,0.00623817678069631,0.00943589640808911,607,50
"workerid",NA,NA,NA,NA,-0.345926749942116,-0.86276036139673,-0.635437938705206,-0.815859102358375,-0.904839982235169,-0.669707435855096,0.326895171627806,0.0541377174547624,0.00450151686763607,0.440494040380444,607,50
NA,0.173243686712989,-0.221145025427289,-0.100081305173667,-0.403813611917862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607,50
"predicate_1",NA,NA,NA,NA,-0.647993074417439,-0.754011535493229,-0.875776321573368,-0.570121088573331,-0.823620240988585,-0.823610660507387,0.0698455991902601,0.0866141556152598,0.0140687773629189,0.00421070764382929,908,50
"workerid",NA,NA,NA,NA,-0.0705836074197417,-0.668845375901974,-0.766283352722214,-0.721874367138985,-0.569444441138056,-0.759527569495347,0.236579110635383,0.351857511261917,0.00942244931959231,0.0288895183380644,908,50
NA,-0.0705662382847913,-0.0172419421180302,-0.0471082160446214,0.171859592746132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,50
"predicate_1",NA,NA,NA,NA,-0.481498885876281,-0.848397313940603,-0.72895450706217,-0.751335025326436,-0.738623858768617,-0.771899394348515,0.0353929984377568,0.130955551424919,0.00394205158629637,0.140746903223371,807,50
"workerid",NA,NA,NA,NA,-0.20888908561579,-0.612832101389198,-0.806247023461578,-0.771218822257832,-0.542914602750079,-0.91002983426295,0.304927802495365,0.142543533085987,0.0154768153979204,0.407906593185812,807,50
NA,0.0845884194676631,0.0446417110705089,0.111392631258925,-0.265832373082337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,50
"predicate_1",NA,NA,NA,NA,-0.72269968736219,-0.903561991740228,-0.577121566793181,-0.711829783650861,-0.481681399481154,-0.825438720287264,0.00483892962096907,0.125997827320094,0.00612137652262882,0.183613914003552,108,50
"workerid",NA,NA,NA,NA,-0.121135463679589,-0.77557416265408,-0.695666971222501,-0.788107302419779,-0.849997866724681,-0.694206850223502,0.163274120733891,0.246104098262377,0.0067700819975229,0.423822777154719,108,50
NA,0.178362764826892,-0.144868632280082,-0.128455220020603,-0.381453517232984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,50
"predicate_1",NA,NA,NA,NA,-0.747974192797281,-0.94476646281787,-0.885664476624972,-0.778201899086377,-0.79637973532798,-0.769138339945366,0.0900000405582443,0.009722596890903,0.0097142616180221,0.020231895674944,708,50
"workerid",NA,NA,NA,NA,-0.164093547292559,-0.616063991819067,-0.722920714372054,-0.319191191520887,-0.732532830112701,-0.755317237544629,0.136741468386904,0.271715454192673,0.0271475704078391,0.390532739658626,708,50
NA,0.0185704857193829,0.342059713385296,0.0796969984053227,-0.286753311770353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708,50
"predicate_1",NA,NA,NA,NA,-0.695235312129173,-0.694916490188847,-0.78281258182599,-0.721104575227105,-0.673148679847822,-0.826538361461185,0.0138245727147822,0.0101052230877502,0.011020945592743,0.0140491528400835,608,50
"workerid",NA,NA,NA,NA,-0.0849100123498012,-0.709616228618347,-0.531163551866732,-0.464703470921141,-0.744984713432147,-0.840786787875048,0.216517450637854,0.276888428099398,0.0103348910262287,0.0432942209303016,608,50
NA,0.0111171013089062,-0.0118530093728146,-0.192215993754797,-0.191949712473751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608,50
"predicate_1",NA,NA,NA,NA,-0.788577970857329,-0.775410870013671,-0.833500738917257,-0.424007851866495,-0.776562317327556,-0.735108125449397,0.00491369513124996,0.0340062930536341,0.0789199511891723,0.00431292617647801,7,50
"workerid",NA,NA,NA,NA,-0.487650402653387,-0.877529478008613,-0.659649056690469,-0.78990039622181,-0.861126105793313,-0.674277300712566,0.302060394433035,0.0177706474511028,0.0131628473904152,0.330234207832347,7,50
NA,0.115894417230201,-0.19789270843554,-0.278619352431218,0.127921004654154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50
"predicate_1",NA,NA,NA,NA,-0.839059651989891,-0.802658944906786,-0.822024406262753,-0.778930978100807,-0.791520871105714,-0.879999016025282,0.0066297862486906,0.0033215442549114,0.0344519289976897,0.00671364154415812,909,50
