"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants"
"workerid",NA,NA,NA,NA,-0.339389673709896,-0.530386249531777,-0.846410341307599,-0.713142950219455,-0.828176672928794,-0.858680406112153,0.193074522548981,0.110390876575127,0.00789598362877245,0.157350234272533,902,100
NA,0.0602850828102394,0.222001876265764,-0.10173908313498,-0.0961499620232197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,100
"predicate_1",NA,NA,NA,NA,-0.545149150363656,-0.872141453370569,-0.812514878461921,-0.691973482982859,-0.73612822718964,-0.777305344732887,0.109980117537848,0.116604175380277,0.00454552749247973,0.00525566833197804,602,100
"workerid",NA,NA,NA,NA,-0.581243307190448,-0.550638673549357,-0.475158329438086,-0.622641712959812,-0.444826433913028,-0.593412758415241,0.314508379887724,0.0163218820549767,0.0109340794083804,0.529108086424342,602,100
NA,0.0176716909518424,0.0470373707853463,0.059245107528491,-0.0267640393274976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,100
"predicate_1",NA,NA,NA,NA,-0.71953404535436,-0.843447995377805,-0.841846359119946,-0.741906685728327,-0.678500751563932,-0.813946705856095,0.0510032606070414,0.0301816609616939,0.0287075788993186,0.018828323515066,701,100
"workerid",NA,NA,NA,NA,0.0251535982613608,-0.867470162957633,-0.751629449670921,-0.726992303353548,-0.727047887560622,-0.721126313870102,0.295965321981692,0.440623248380017,0.00421285549659912,0.356120862941864,701,100
NA,0.0773163766514492,0.134503784840268,0.00520755000911045,-0.111873050106734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701,100
"predicate_1",NA,NA,NA,NA,-0.782037406710202,-0.790877699052202,-0.839167754798241,-0.701959206337435,-0.0343261939023745,-0.812336552058551,0.00300231385759301,0.18112407283809,0.0276438929938657,0.0971357835811889,3,100
"workerid",NA,NA,NA,NA,0.0441888344212489,-0.607887535341245,-0.50037677909119,-0.766227726298875,-0.835160505719581,-0.579855486575986,0.306851829502172,0.211089733088489,0.00784400735151217,0.0759709509400857,3,100
NA,0.157789917118724,-0.0944281544025733,-0.0992204622821631,-0.193255239215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,100
"predicate_1",NA,NA,NA,NA,-0.836619722149624,-0.845355554570653,-0.863105670519455,-0.584278669534751,-0.852788921999458,-0.742991745743131,0.00212932074363363,0.0103564315924881,0.128286049858435,0.00739123554081938,903,100
"workerid",NA,NA,NA,NA,-0.294213337327719,-0.77951830493345,-0.710674605486749,-0.73179601481605,-0.861154892521632,-0.823170725199794,0.292821018322398,0.145953643491854,0.00307366668304611,0.118093359616346,903,100
NA,0.179723902913186,0.026643190840127,-0.171360143325274,-0.0411752949320186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,100
"predicate_1",NA,NA,NA,NA,-0.813371098143511,-0.62808566375452,-0.825116988617546,-0.761720912209548,-0.738760557006636,-0.827545579150423,0.0613082012897184,0.00291613147218439,0.0157972349651639,0.0917974597436696,702,100
"workerid",NA,NA,NA,NA,-0.00816480647741622,-0.626945369605782,-0.755810232535129,-0.627420888476234,-0.891958635910528,-0.866230143193539,0.294758059411387,0.23972772947668,0.00979147955756582,0.0934552731620625,702,100
NA,0.0937257068566509,0.170965718454738,0.000247504813997071,-0.0919679306772583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702,100
"predicate_1",NA,NA,NA,NA,-0.62181581301872,-0.872938877761335,-0.790020274012462,-0.820821724637369,-0.781507800566067,-0.785572097076402,0.0210244878688897,0.205913248458119,0.00316682751468201,0.010221751817114,4,100
"workerid",NA,NA,NA,NA,-0.0917437017695121,-0.867019753397784,-0.735403225539667,-0.827696538741308,-0.638738097923629,-0.748628369888153,0.385595480452369,0.0943197970246029,0.00965013320188293,0.38301638702135,4,100
NA,0.0518468251982665,-0.0338148676500724,-0.00366719502207602,0.0210391959532136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,100
"predicate_1",NA,NA,NA,NA,-0.700516867614321,-0.326355496481494,-0.722875249730077,-0.798113198851669,-0.71003244034973,-0.90795545781763,0.11808940215979,0.00706112868293536,0.132367931710158,0.0571945175625152,603,100
"workerid",NA,NA,NA,NA,-0.0515619065479249,-0.371647428605257,-0.634560776967373,0.0349506420679422,-0.470505789425768,-0.523451482706267,0.180158925448557,0.280319124841312,0.0261121022076827,0.496423898034993,603,100
NA,0.0582985234173308,0.0424748428440784,-0.0180424439832751,-0.0424986378754073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,100
"predicate_1",NA,NA,NA,NA,-0.194923902073429,-0.912869636564921,-0.789100840768176,-0.831768474930682,-0.795151680652512,-0.840759310415108,0.0757442365802482,0.11594563406255,0.0324400747125508,0.00598584588090767,904,100
"workerid",NA,NA,NA,NA,0.128615773751159,-0.756311364937315,-0.552394456105363,-0.665150174806644,-0.537748127532904,-0.742760149911933,0.199526854737589,0.372695455187463,0.00420326644989988,0.46331020641655,904,100
NA,0.125782095038544,0.114521064339017,-0.150496027244683,-0.081256412436336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,100
"predicate_1",NA,NA,NA,NA,-0.734187106302211,-0.925792104634819,-0.781651329889489,-0.801251025013786,-0.809570359291802,-0.839776649398284,0.110167163836879,0.00356655666321992,0.106551083522129,0.0359285037151034,801,100
"workerid",NA,NA,NA,NA,0.0979408960512654,-0.833900352753361,-0.711844140522402,-0.767395826545559,-0.33593808970439,-0.649291831463194,0.303931899234022,0.241775109672872,0.00677190607404066,0.463300056435404,801,100
NA,0.130136297073835,0.00681696648041115,-0.136979661410178,-0.18868402100532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,100
"predicate_1",NA,NA,NA,NA,-0.769465004567796,-0.786716106925776,-0.841676080638513,-0.776653190843018,-0.78597713121736,-0.801545252408812,0.127796591861018,0.00413628233112223,0.0996088538700831,0.00323027684338915,703,100
"workerid",NA,NA,NA,NA,0.403452180763811,-0.922403550354737,-0.678011721327068,-0.841557652451876,-0.688118230160338,-0.451289230100394,0.354711393259336,0.295986089776154,0.00965915960476294,0.576419842374838,703,100
NA,0.154053313067909,0.15054944603273,-0.197490912793746,-0.24586828308098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703,100
"predicate_1",NA,NA,NA,NA,-0.770392006595454,-0.758718222785953,-0.870459775941672,-0.807036561564801,-0.799864150211197,-0.805292340830024,0.0366631679464331,0.003416363454533,0.00622004665173302,0.00305017795061258,5,100
"workerid",NA,NA,NA,NA,0.0882451700314441,-0.746875445645224,-0.289698367915788,-0.739000730653631,-0.477492534078917,-0.829654202738521,0.16671751073763,0.233817603240284,0.00490592112821567,0.379702780718112,5,100
NA,0.0265499385128895,0.097766899626482,-0.0945139588232352,-0.141438053977769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,100
"predicate_1",NA,NA,NA,NA,-0.643526042699505,-0.869580921617379,-0.589049686096945,-0.707952402744811,-0.422067964476812,-0.79426856876741,0.00424180749715066,0.0596945884526711,0.00860193923849592,0.114693190208679,604,100
"workerid",NA,NA,NA,NA,-0.0122862806959353,-0.745114360716503,-0.511059065352796,-0.693578598676144,-0.844090925473517,-0.651295512121979,0.235224145363774,0.256977114715054,0.006865941292496,0.252082531903986,604,100
NA,0.0864552074615901,-0.00891498801435602,-0.111780850651904,-0.44137059241539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,100
"predicate_1",NA,NA,NA,NA,-0.679701074158489,-0.762952410112162,-0.894649345757632,-0.824644507364902,-0.72687564258067,-0.858029848501888,0.107243241957458,0.00596192292135116,0.00550054651659692,0.125242529138003,905,100
"workerid",NA,NA,NA,NA,-0.155186655037707,-0.763754203404724,-0.749445170796409,-0.689718299398827,-0.782506430445528,-0.837750638734369,0.266459406704662,0.0456269120805642,0.00454102497390544,0.00648131529097704,905,100
NA,0.131774811003118,-0.091458222342623,-0.105528294149034,-0.109738598181566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,100
"predicate_1",NA,NA,NA,NA,-0.753242242719029,-0.795898302232991,-0.753526966543986,-0.776771706754362,-0.801586699099137,-0.812394967824932,0.0522990388125941,0.00383431532504753,0.00487333669039811,0.00872881306555806,704,100
"workerid",NA,NA,NA,NA,0.257406987798128,-0.676008878227859,-0.6750757837263,-0.726339052603514,-0.915801880016852,-0.401461157458115,0.325620442935252,0.262772239953747,0.0180964915721868,0.433050370004672,704,100
NA,0.109955738528621,0.0448066306425502,-0.00875900726446699,-0.14645453661079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,100
"predicate_1",NA,NA,NA,NA,-0.766746190163431,-0.902270851953059,-0.52813716890366,-0.745078825415483,-0.574760433204273,-0.883483466217033,0.0453295772200149,0.279352693519152,0.0111588228621875,0.0284270433101652,802,100
"workerid",NA,NA,NA,NA,0.0496801215310644,-0.753659684716454,-0.728904196334858,-0.707884900326801,-0.561389315497778,-0.726862582175155,0.368049513905865,0.255533341816366,0.00401418893878716,0.608530039617555,802,100
NA,0.0896070889444832,0.0122959364882639,-0.0255857883225297,-0.184610232937606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,100
"predicate_1",NA,NA,NA,NA,-0.434243105823426,-0.846244744652903,-0.884510899422703,-0.785403804834765,-0.882298896863135,-0.764141293197178,0.089625625300083,0.0677840682429168,0.00441048922889235,0.00445214483922977,906,100
"workerid",NA,NA,NA,NA,0.140713735486965,-0.1934042044494,-0.537494155743045,-0.217704996885263,-0.569442350327735,-0.880754835335585,0.185182067120322,0.215015490747386,0.0581969250662771,0.322077644139832,906,100
NA,0.0127210653796201,-0.0938093014688953,0.0921736159977073,0.0876435621666514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,100
"predicate_1",NA,NA,NA,NA,-0.756375363412916,-0.741418631718476,-0.842628625228093,-0.575898053208346,-0.616528307810948,-0.615188682892028,0.00739270111905756,0.0506554797639313,0.0372894083473667,0.00958017550438329,6,100
"workerid",NA,NA,NA,NA,-0.386950485218504,-0.8391375091439,-0.735225377979339,-0.787300333936962,-0.805307155058658,-0.796655758177615,0.38820047779477,0.0107149960747633,0.00424028900908013,0.316673269872377,6,100
NA,0.204595093826671,0.134242454701977,-0.293555351574539,-0.186956240332538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,100
"predicate_1",NA,NA,NA,NA,-0.755027264359755,-0.790364682373522,-0.677833162244654,-0.340036243861147,-0.788406100298978,-0.833539111097511,0.00931599325142185,0.0214209120607835,0.08724053024485,0.0344132735002956,101,100
"workerid",NA,NA,NA,NA,-0.179641079933857,-0.922853434460077,-0.387174165215378,-0.857718790877827,-0.540144076230306,-0.778972809097711,0.278830628329635,0.0303914164493752,0.00552879633619639,0.496403021037427,101,100
NA,0.125428962686638,0.0473806937318695,-0.100183220407953,0.0396532227936126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,100
"predicate_1",NA,NA,NA,NA,-0.739412471529622,-0.850049925497534,-0.811944850361371,-0.768220480119886,-0.68806252325334,-0.797637032910589,0.00396034463795877,0.16210014666799,0.0250541298255686,0.00487195499126881,605,100
"workerid",NA,NA,NA,NA,0.324651731638649,-0.900408024970376,-0.644691728435247,-0.858538447672875,-0.806500744333054,-0.658458335824256,0.298435052070667,0.287312772983008,0.00523007586298782,0.457788993607153,605,100
NA,0.250234871790765,0.188955381790987,-0.121114015084509,-0.202135713082516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,100
"predicate_1",NA,NA,NA,NA,-0.833901797436169,-0.766430336012868,-0.730339156370475,-0.768755324214247,-0.799736023559872,-0.859400717439896,0.00711966456475353,0.00264148616801533,0.00451041973234252,0.030259772173266,705,100
"workerid",NA,NA,NA,NA,-0.127645171304605,-0.813247120155181,-0.597201720617509,-0.434090168943984,-0.395725551133392,-0.327288826582024,0.154890196274262,0.250466471139037,0.0231786933301024,0.447754794305727,705,100
NA,0.127014910212206,0.215524486118832,-0.0169267655561035,-0.0188572326577642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,100
"predicate_1",NA,NA,NA,NA,-0.773509332417243,-0.602852103135541,-0.863409326599241,-0.86548752108581,-0.867621353306737,-0.707073805304691,0.0298674963007295,0.0126192687786907,0.0529033388906246,0.00678064426625978,7,100
"workerid",NA,NA,NA,NA,-0.102709609298701,-0.817913068413705,-0.731965667235013,-0.785609996860141,-0.553394501921038,-0.76327244392725,0.269102082713439,0.235555531872848,0.00368378666677603,0.305086199741084,7,100
NA,0.090829800834627,0.145580274956463,0.0209487078192294,-0.0359518467138442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,100
"predicate_1",NA,NA,NA,NA,-0.60874713359,-0.728130470870188,-0.94377748178566,-0.562120721687223,-0.719160027883692,-0.833525329816286,0.0107489689592987,0.118414456495579,0.00755918420692473,0.147509669177722,803,100
"workerid",NA,NA,NA,NA,-0.116743331414501,-0.668184356140438,-0.736465763899451,-0.693024367142164,-0.862525778529441,-0.743491309978613,0.253072444082802,0.127439988946337,0.00650987422024368,0.129512583048712,803,100
NA,0.1012393411768,-0.0401206378654377,-0.0272922885805717,0.0905681987359586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,100
"predicate_1",NA,NA,NA,NA,-0.61276505785736,-0.823952588862453,-0.769470872039212,-0.739146428217602,-0.745723313684236,-0.817771329579142,0.0356284395137357,0.00673185092522671,0.00362764171377266,0.0190646261594554,907,100
"workerid",NA,NA,NA,NA,-0.746330259625548,-0.664766165776489,-0.633160533109514,-0.764005407828367,-0.78633729566959,-0.745129618096114,0.395895784222539,0.00397702389867325,0.00806864837644004,0.354074518075788,907,100
NA,0.140228931106144,0.103291504033908,-0.0471007505219028,-0.223542303729927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,100
"predicate_1",NA,NA,NA,NA,-0.846084347419682,-0.844541032454632,-0.843304685020839,-0.772887284326753,-0.788777431544769,-0.820104076241182,0.00305692685651401,0.210453660715287,0.00223025682486241,0.00369819732095491,102,100
"workerid",NA,NA,NA,NA,-0.554555612898138,-0.714884832379067,-0.623479565086973,-0.76754843224993,-0.699776400765782,-0.851116530127345,0.316312818675378,0.00727906084189449,0.00518912471515523,0.269000495526642,102,100
NA,0.180384519875897,-0.0777518150592325,-0.0984104006954977,-0.14541076247953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,100
"predicate_1",NA,NA,NA,NA,-0.600143172168375,-0.714338516260209,-0.872151732944447,-0.697880968133223,-0.731906226824587,-0.826042687696542,0.0165089657525446,0.0187693957403778,0.00768388267044888,0.0857762878072323,606,100
"workerid",NA,NA,NA,NA,-0.044899060197128,-0.894236437327301,-0.765634804649561,-0.775056827593373,-0.541661380020912,-0.573737280661943,0.24183469017093,0.24339424012659,0.00551815160681976,0.293850416092935,606,100
NA,0.100994628419844,0.160745729511739,-0.0499024053590482,-0.0841808162333444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,100
"predicate_1",NA,NA,NA,NA,-0.691331197062647,-0.879596182052271,-0.797466198535492,-0.791383342613121,-0.682957297966191,-0.838069701015666,0.00238359486550241,0.0847714293258337,0.00225942688464152,0.0315514114573745,706,100
"workerid",NA,NA,NA,NA,-0.435492347456515,-0.734339027025818,-0.794235179200866,-0.613728236290542,-0.292856043539042,-0.758732936230969,0.25545240003245,0.120375087998488,0.00645388172198592,0.363673303024934,706,100
NA,0.0180779262752894,0.177429721312515,0.26528968901647,0.1401955097076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,100
"predicate_1",NA,NA,NA,NA,-0.744589390940971,-0.788985883195007,-0.691995872636285,-0.72047170180939,-0.611703463131388,-0.745495082967616,0.00324378261279711,0.0135374403661558,0.00341903452728485,0.126215349665366,8,100
"workerid",NA,NA,NA,NA,0.102082760670949,-0.679250261073543,-0.607851750994547,-0.750769817297564,-0.619125008132597,-0.714784250524918,0.286985160827038,0.240246993476671,0.00489420906314394,0.241425999488003,8,100
NA,0.181964453920402,0.160273207091525,-0.109751235339788,-0.215675540318982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,100
"predicate_1",NA,NA,NA,NA,-0.615133030053849,-0.857462124325665,-0.799026458605208,-0.792606675685558,-0.632413735727896,-0.809553537595754,0.00777290520833119,0.0678625064192031,0.00241318926589743,0.0133265767089264,804,100
"workerid",NA,NA,NA,NA,-0.174984425981481,-0.631881125895113,-0.619261117940524,-0.634287763302368,-0.346185555513936,-0.756508478222308,0.244427875427156,0.416094349564462,0.010991062280081,0.471814214383795,804,100
NA,0.113406298514954,0.188956980562874,0.0953341223597137,-0.0689734339029292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,100
"predicate_1",NA,NA,NA,NA,-0.304206983843759,-0.761182829929524,-0.814465000716069,-0.760126784590037,-0.698543919008787,-0.816433398243307,0.0250022775805701,0.152824011168848,0.00360730895933229,0.00507789566622924,103,100
"workerid",NA,NA,NA,NA,-0.116951787696375,-0.763639002303207,-0.472935906601795,-0.760372876820949,-0.454001864112977,-0.813858653791647,0.279342931006278,0.0607739915536759,0.0032695789433797,0.316521890760849,103,100
NA,0.0501285112145384,0.0366616096946451,0.0537741069606895,0.15329862748336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,100
"predicate_1",NA,NA,NA,NA,-0.508000205992995,-0.759562990809495,-0.642265961106314,-0.584674578698216,-0.559083639380428,-0.835642306508091,0.0102358318593258,0.0793454451421229,0.0300742722293317,0.0627245572802129,908,100
"workerid",NA,NA,NA,NA,0.0792725012512294,-0.686636670917208,-0.500287541897615,-0.708094963045728,-0.840670600881033,-0.810025035000061,0.352450650033241,0.193901969443953,0.00345359740174547,0.361280788400533,908,100
NA,0.165041637811843,-0.0965235790864196,-0.140190625074851,-0.185014406336769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,100
"predicate_1",NA,NA,NA,NA,-0.664295390311044,-0.814120564099992,-0.712117123063615,-0.56155938851166,-0.835672425274692,-0.827947317370632,0.0399673546296208,0.196599528539891,0.00535667585244962,0.00847897077353407,607,100
"workerid",NA,NA,NA,NA,0.181146761430388,-0.86673728670835,-0.694008352164216,-0.753798744930045,-0.296306513912486,-0.650666825939077,0.318163945217181,0.323159764077213,0.00312752198860361,0.555718326835731,607,100
NA,0.142179902638831,0.101706233780987,-0.0422297678134227,-0.130184009954823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607,100
"predicate_1",NA,NA,NA,NA,-0.698971791081832,-0.881898744432381,-0.447099217738569,-0.850219901273925,-0.664665827596926,-0.866843275500032,0.0708410642248433,0.00808633987509732,0.00908690247515909,0.0358127701877429,707,100
"workerid",NA,NA,NA,NA,-0.0288448257474618,-0.716160186273293,-0.712173633797368,-0.591545510894292,-0.530760385554152,-0.80734731440933,0.120205946589559,0.29381714051382,0.00554097713174608,0.333069813896611,707,100
NA,0.218114954034279,0.0629634925999631,-0.222785427867506,-0.153702717899414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,100
"predicate_1",NA,NA,NA,NA,-0.514965146824453,-0.888392105781335,-0.746444327841986,-0.861231145125573,-0.676394862015261,-0.813021486643505,0.0187977521390541,0.0196038125138323,0.00458757658510946,0.00659977778721791,9,100
"workerid",NA,NA,NA,NA,-0.311986910795245,-0.193538899368192,-0.665406793685807,0.0997957197134104,-0.358437489347869,-0.62033068541447,0.0970079215473889,0.296898635210783,0.177089020463427,0.348786784322105,9,100
NA,0.0812826139820443,-0.0665621589615291,0.0266619475326206,0.0224872964866617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,100
"predicate_1",NA,NA,NA,NA,-0.80065890682448,-0.869784452764431,-0.791444352452138,-0.567522283865571,-0.487560612678404,-0.781757686253415,0.00165628385526976,0.155498151658544,0.00937761988945899,0.0977623336294939,805,100
"workerid",NA,NA,NA,NA,0.203850682042897,-0.463378174290196,-0.433741962227794,-0.391712104821963,-0.571554078986166,-0.720207493092145,0.211921950575495,0.439880361813566,0.0106522991641797,0.369730632455257,805,100
NA,0.156253382297782,0.103779761150064,-0.00560819686960099,-0.248803773711609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,100
"predicate_1",NA,NA,NA,NA,-0.572724886638188,-0.819498618469933,-0.746146149037041,-0.755229527127276,-0.788284508215378,-0.790659814239323,0.0831165556868255,0.0131660455622233,0.00305933992665369,0.0037105064133277,608,100
"workerid",NA,NA,NA,NA,-0.0864391361817529,-0.835503879916978,-0.912390225755245,-0.789921027511031,-0.923126128169529,-0.610761409129843,0.454432033696759,0.113202222111444,0.00914378190261914,0.2975215834406,608,100
NA,0.190353977393656,-0.0398748732728576,-0.067733462689909,-0.221068345878176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608,100
"predicate_1",NA,NA,NA,NA,-0.657475463622987,-0.776811035791524,-0.742166268970725,-0.348708958946401,-0.416456896077203,-0.74490078155015,0.00297981292249608,0.195004702849853,0.0223928900949343,0.100605163024939,104,100
"workerid",NA,NA,NA,NA,0.112049991438236,-0.426781778512524,-0.675176815408618,-0.405304241030131,-0.400203607333447,-0.607737697800513,0.245842245683346,0.288773118050537,0.0145299510437191,0.557606387525968,104,100
NA,0.0766866187707841,0.0303693545368017,-0.0626956636839624,-0.0700358013974266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,100
"predicate_1",NA,NA,NA,NA,-0.433195854347205,-0.86607976916911,-0.666417219879386,-0.73422326749859,-0.607932621695129,-0.910405915361072,0.0415015938056808,0.253659013413109,0.00647678285146644,0.262781391116357,909,100
"workerid",NA,NA,NA,NA,-0.173055245604761,-0.634023407887415,-0.518419146706857,-0.839606457839152,-0.777583481697974,-0.76176431051378,0.268942927974508,0.154534163622722,0.0382337433544887,0.0189555952242155,909,100
NA,0.0986342598122051,0.0430375961964408,0.0461203718005687,-0.162273306907723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,100
"predicate_1",NA,NA,NA,NA,-0.829461060173821,-0.813055975003553,-0.852493454341158,-0.228912898564517,-0.321635299570563,-0.696741487380387,0.00220382742156674,0.170704332422416,0.108973530089405,0.0851759737566762,708,100
"workerid",NA,NA,NA,NA,-0.00197936549732672,-0.671595730341259,-0.656822637540894,-0.727464134057501,-0.784625125561137,-0.773446976390163,0.285244879337434,0.25689990148238,0.0054355171981051,0.440137269702343,708,100
NA,0.0769852636726283,0.023908097398588,0.0895540949505152,-0.010204885043322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708,100
"predicate_1",NA,NA,NA,NA,-0.553819140515251,-0.876601089718098,-0.76222081987163,-0.852886823163019,-0.70978569002483,-0.792568779319233,0.0136634902760282,0.127121179092048,0.0037915619695464,0.00588126395842364,10,100
"workerid",NA,NA,NA,NA,0.0296623159839686,-0.741899925605993,-0.691572413588645,-0.695191561624931,-0.850786156398088,-0.847374146890837,0.348167738238254,0.0631453366475036,0.00473191561518075,0.324840077897209,10,100
NA,0.0753726238250461,0.156135402293927,-0.0335981291798905,-0.196777587488521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,100
"predicate_1",NA,NA,NA,NA,-0.767462967873077,-0.815299330763929,-0.813910453504604,-0.735376790615047,-0.724408606734712,-0.758625294612999,0.00275713057843875,0.010877734512552,0.00520957430874157,0.00764002883133869,910,100
"workerid",NA,NA,NA,NA,0.035030131557725,-0.342120355469577,-0.625347585080457,0.322091585280594,-0.876315819294956,-0.900910444686631,0.269868291074747,0.223076949787126,0.31580619073967,0.345407346329206,910,100
NA,0.145335804573492,0.162113294442103,0.0168900436207978,-0.0059663806770341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,100
"predicate_1",NA,NA,NA,NA,-0.682581607319836,-0.798623009900948,-0.877988335455136,-0.749098441584124,-0.583763408782602,-0.835849173310685,0.00318436432577261,0.153528227764776,0.00273571549890816,0.0835802677551702,609,100
"workerid",NA,NA,NA,NA,-0.086425355426742,-0.849076819814583,-0.584979321273929,-0.750704027559689,-0.576756179413376,-0.607246856861207,0.263488347868042,0.142182730103283,0.00624168488246639,0.415433482133079,609,100
NA,0.151785701193277,-0.122154016846173,-0.039093240133926,-0.156592006250114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,100
"predicate_1",NA,NA,NA,NA,-0.749990480223922,-0.757464464266918,-0.815485760466559,-0.223882219365585,-0.743800703770201,-0.753710127690545,0.00177278710797458,0.121827867582501,0.0569368671983756,0.00357928864839964,105,100
