"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants"
"predicate_1",NA,NA,NA,NA,-0.673276001618294,-0.750374765802688,-0.736916643613048,-0.762367728823888,-0.813214288403997,-0.776221920585057,0.0675710634678131,0.00379933820252175,0.00434834861989603,0.126334959636913,723,200
"workerid",NA,NA,NA,NA,0.288742522435015,-0.120605449813612,-0.524872204202304,-0.0911179611015872,-0.612406165257901,-0.695813640046133,0.207211518724265,0.371333490540058,0.0357792389143944,0.269215726188308,723,200
NA,0.29420754049028,0.00888546968146942,-0.20478870009367,-0.156042593041524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,200
"predicate_1",NA,NA,NA,NA,-0.296822818963692,-0.816054381766238,-0.746486445257624,-0.673815814616378,-0.53001089642913,-0.79395321623063,0.0559019214021082,0.188731534055412,0.00404472444456287,0.00652616170199017,825,200
"workerid",NA,NA,NA,NA,0.436335712160139,-0.288567585271564,-0.537305371716858,-0.0223686130871495,-0.644515339458103,-0.748260036625544,0.2308855566936,0.254325969830619,0.124185597828842,0.336381371240007,825,200
NA,0.141235505629421,0.0370767857163804,-0.00313189152283344,-0.0762973222357171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825,200
"predicate_1",NA,NA,NA,NA,-0.643108947968479,-0.715489640151205,-0.624731670226257,-0.335424424459806,-0.475775131285398,-0.881886011583627,0.0595928519804461,0.173085193518835,0.156139970290912,0.156022149623346,41,200
"workerid",NA,NA,NA,NA,0.194717156793154,-0.597881181744237,-0.516640620713984,-0.578091016739725,-0.735936873328755,-0.734493363694549,0.293507300195951,0.26393155671551,0.00480701330976233,0.460037977317293,41,200
NA,0.0866701339447298,-0.032491828993826,-0.0605746325806904,-0.168852667606959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,200
"predicate_1",NA,NA,NA,NA,-0.550072697947662,-0.76958500021133,-0.720346190417119,-0.536475102969033,-0.69537683702385,-0.827428575161948,0.0151279448159456,0.128403081108929,0.0644291263812434,0.0034999280194886,618,200
"workerid",NA,NA,NA,NA,0.00776302433428598,-0.407636230685266,-0.484930867122192,0.309228047161146,-0.188331872400555,-0.510562834618443,0.242128593988178,0.424151072947815,0.154197992282027,0.480322930759136,618,200
NA,0.0443661683090127,0.228176995183993,0.0872825749653803,0.0595058217215271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618,200
"predicate_1",NA,NA,NA,NA,-0.263542243175023,-0.812017519035217,-0.856848279521697,-0.828097540916675,-0.760171157816704,-0.777829706389476,0.0681158706047153,0.0744647743027504,0.00954256702830317,0.00229709647768978,920,200
"workerid",NA,NA,NA,NA,0.22948710209541,-0.702871571251547,-0.449453150609382,-0.757446514265451,-0.366778545787298,-0.654727862444658,0.23653110859958,0.24123085735837,0.00475094701613997,0.425843111647546,920,200
NA,0.0344050837096448,0.296773769067239,0.0302985450986727,0.184435634746739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,200
"predicate_1",NA,NA,NA,NA,-0.686102924047304,-0.853028725644587,-0.556235433357006,-0.818629804866443,-0.764076423371171,-0.808117075299797,0.043615657378004,0.00551389346742325,0.00239000395974623,0.0820739981948472,115,200
"workerid",NA,NA,NA,NA,0.0261034789603082,-0.721684346017989,-0.635478820195583,-0.758307050964257,-0.694121631703934,-0.893575539378442,0.350272507999799,0.173895115786883,0.00428009855263636,0.492995974122513,115,200
NA,0.0617650598964668,0.144609757680906,-0.0305057953044249,-0.000359387243724108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,200
"predicate_1",NA,NA,NA,NA,-0.558893929673073,-0.799023872312946,-0.756612366184737,-0.484223075213845,-0.557599262411338,-0.742280069251252,0.0213752940534512,0.0745129601564456,0.00958649446010018,0.177192040578814,42,200
"workerid",NA,NA,NA,NA,0.0812539837231654,0.0293748768132506,-0.431330774586874,0.0854150272263772,-0.818104983390942,-0.76616596896864,0.273624327962518,0.162887679774655,0.0919069839044547,0.26977317470857,42,200
NA,0.13016331712038,0.0873048189312536,0.00545205154190376,-0.127173691084283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,200
"predicate_1",NA,NA,NA,NA,-0.556986519493299,-0.748038431283823,-0.834581363703179,-0.830592716629833,-0.635594924682611,-0.863982540994277,0.0655488475468816,0.068703124187503,0.0073415562814489,0.00567562469695954,921,200
"workerid",NA,NA,NA,NA,0.23661591933167,-0.490437018376641,-0.281925451962137,-0.638749799028827,-0.680066342922559,-0.560320126569434,0.274121691331027,0.361761708820553,0.010901274981188,0.232653983609123,921,200
NA,0.210544947569384,0.0194147841439802,-0.120022464450846,0.0782094999302195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921,200
"predicate_1",NA,NA,NA,NA,-0.73568005360646,-0.633148349377497,-0.625401161324991,-0.644326330080249,-0.651339446083372,-0.216321495456098,0.100026963916527,0.00389129826880826,0.0227737216162918,0.116601560242324,826,200
"workerid",NA,NA,NA,NA,0.00414271845793465,-0.827639343159237,-0.524891593131284,-0.832961020627101,-0.0796141452173779,-0.789233992385264,0.307403120918647,0.124620690583449,0.00379051334673814,0.552471046498368,826,200
NA,0.0718148847073322,0.188370265108534,-0.126016395281393,0.0281171109337715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,200
"predicate_1",NA,NA,NA,NA,-0.416726237915967,-0.838906992091313,-0.31599778454755,-0.723902750419901,-0.66958869303672,-0.756497748477609,0.0970414124454865,0.0279100165397186,0.0225437819035267,0.0262895359834271,116,200
"workerid",NA,NA,NA,NA,-0.189272925054268,-0.255378472635616,-0.391094910074846,-0.183602436518931,-0.897608882127516,-0.742825537289253,0.212875240579746,0.317097641448447,0.0279602190265604,0.187655116065037,116,200
NA,0.0849629652007281,0.236507100891586,0.051102029897418,-0.0787678211920844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,200
"predicate_1",NA,NA,NA,NA,-0.546090707076842,-0.72391552951153,-0.604249086007466,-0.744819651105683,-0.230554473816489,-0.706091874665569,0.0468495300042322,0.0997810787312778,0.00289918920396341,0.174299584062343,43,200
"workerid",NA,NA,NA,NA,-0.0884488109216774,-0.857204715557708,-0.629722570786229,-0.845918036078566,-0.799687228740809,-0.71137706356511,0.334154033148898,0.194034484105287,0.00531423087408128,0.322710491341938,43,200
NA,0.137021858387712,0.150762069154787,-0.0310210668192374,-0.0852684380355035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,200
"predicate_1",NA,NA,NA,NA,-0.52083841928621,-0.861309298159941,-0.740358815242125,-0.481224452105366,-0.565237611779367,-0.869915882489094,0.00518096125562542,0.157385174324144,0.0454243647085374,0.0148278127330617,827,200
"workerid",NA,NA,NA,NA,0.201490329931799,-0.864777823851583,-0.295028238854804,-0.75708669053829,-0.623146872903047,-0.787288697282635,0.327538187288784,0.280140611462028,0.00384703450098059,0.220663901709335,827,200
NA,0.146124566861597,0.140032187735261,0.00950389091520618,0.00193467570018366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,827,200
"predicate_1",NA,NA,NA,NA,-0.372313383814967,-0.749547869941886,-0.496077705231251,-0.681285031519042,-0.359591637119786,-0.901020978455264,0.0285379561192108,0.0778224758360953,0.0114997689625122,0.0825688717676943,922,200
"workerid",NA,NA,NA,NA,0.0754832774481486,-0.768556466559811,-0.633026603092115,-0.752000371701964,-0.097419479974551,-0.809565177743771,0.259135995205668,0.211342655350639,0.00268263814106703,0.493701687431474,922,200
NA,0.139799870251839,0.251914490462298,0.0611808263296796,0.104148882512647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,200
"predicate_1",NA,NA,NA,NA,-0.58690600536808,-0.831859542851752,-0.861731672953602,-0.751446681221952,-0.928881143111373,-0.845746746010321,0.0350128563088285,0.00926725083544178,0.00159033982183187,0.13622805851624,117,200
"workerid",NA,NA,NA,NA,0.410495906018277,-0.730642864328214,-0.399806598114037,-0.697492095421071,-0.57939009582087,-0.786243584067442,0.260458513765492,0.183201754666993,0.00430863730048489,0.381999620607523,117,200
NA,0.0824756941361467,0.198511619600084,0.0435111937041184,0.0394967927498876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,200
"predicate_1",NA,NA,NA,NA,-0.507437390194509,-0.775435017882489,-0.779316483368999,-0.815203285790792,-0.608524617124477,-0.901795524919183,0.0329744131610213,0.103923513547681,0.00629679457712715,0.0972058838517186,44,200
"workerid",NA,NA,NA,NA,0.0511644943488616,-0.670656263425017,-0.205140136178157,-0.735417883706136,-0.841386588660502,-0.699243485608325,0.325727394683636,0.241182860285208,0.00331365783034089,0.251243439382947,44,200
NA,0.127569991854741,0.064891400643672,0.105550739489918,0.0169449074687665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,200
"predicate_1",NA,NA,NA,NA,-0.283953234160109,-0.710705773457701,-0.838594179985807,-0.501352714146757,-0.751339751742994,-0.840838151120604,0.0208704071310671,0.0854335621977506,0.0173751507259794,0.0122374886544499,923,200
"workerid",NA,NA,NA,NA,0.348895645817885,-0.808549305147653,-0.292911012115515,-0.755677485395688,-0.433260811554184,-0.853850069687695,0.35328589781433,0.161715358866152,0.00424858629315443,0.32923936606117,923,200
NA,0.162963189632475,0.172048793864631,-0.0352379437662272,-0.0642111530976493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923,200
"predicate_1",NA,NA,NA,NA,-0.329996888623302,-0.724546868202677,-0.568120867728953,-0.778969023134876,-0.735264562204865,-0.755013396812261,0.0566742655455559,0.0928358834160164,0.0546975651514472,0.108774818679588,828,200
"workerid",NA,NA,NA,NA,-0.0750190081053003,-0.409614263439029,-0.77626842176276,0.422943754711323,-0.151293153198913,-0.0301195147137842,0.359766385743217,0.47882448268189,0.132503688051948,0.568915935201,828,200
NA,0.133105609811694,0.0708663714173728,-0.146708341800889,-0.0824968095956918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,200
"predicate_1",NA,NA,NA,NA,-0.585901619254971,-0.823762311275419,-0.94494101894728,-0.820284691463694,-0.663836143523123,-0.778335229210564,0.101869861647886,0.123570501459759,0.0026328454424756,0.0108862304612165,118,200
"workerid",NA,NA,NA,NA,-0.707717778242815,-0.759032249379089,-0.30763158889022,-0.770548331119475,-0.85863106663013,-0.833729795751791,0.386794336504556,0.00357480927964052,0.00328888635566787,0.462385886467609,118,200
NA,0.171009511048666,0.0635376660582906,0.105532078900572,0.0496773710662132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,200
"predicate_1",NA,NA,NA,NA,-0.540746497312008,-0.549610917083483,-0.880167791779466,-0.588085750082917,-0.640309325676287,-0.455719120478478,0.0279861813677035,0.0208096017141301,0.0723776199157355,0.154838062544669,829,200
"workerid",NA,NA,NA,NA,0.205042959078921,-0.231118883510889,-0.387352206490262,-0.0999355875118243,-0.308688549896268,-0.780780475873536,0.210697715048622,0.210457028820823,0.128582060258666,0.360964836769127,829,200
NA,0.223228498828405,-0.00789528835551166,-0.257076669141177,-0.135681172182346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,200
"predicate_1",NA,NA,NA,NA,-0.801900625616282,-0.768054087038837,-0.790133949468906,0.0115198880332078,-0.744567310422069,-0.833610743871154,0.0567606091341224,0.149060481165747,0.0850760682563059,0.00659454650882072,924,200
"workerid",NA,NA,NA,NA,-0.257355048781702,-0.839518420646378,-0.673488232690643,-0.765563900664109,-0.787618615731257,-0.667274472178376,0.358581814484849,0.0243537084261732,0.00357384591245681,0.368527302378404,924,200
NA,0.0397930447346294,0.100109001657294,0.0313225258948864,0.0674503185315797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924,200
"predicate_1",NA,NA,NA,NA,-0.528415444948372,-0.825034063814525,-0.610562980987268,-0.558911318407356,-0.726645360133192,-0.845784973874316,0.0639846576316294,0.096939705955414,0.00443214763131909,0.0830066508124762,119,200
"workerid",NA,NA,NA,NA,0.120025929444258,-0.124147610992169,0.0247435821295885,0.525718670257408,0.092486068929477,-0.180641355564902,0.158413303767032,0.493292950521076,0.181642932866596,0.356651661895438,119,200
NA,0.17604542130863,0.0745798713519193,0.00558552672253978,-0.137007480243795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,200
"predicate_1",NA,NA,NA,NA,-0.510745313884243,-0.823845391096285,-0.762527677309184,-0.481408352986443,-0.844903810896385,-0.846218278822708,0.0204598610095961,0.0656528218933801,0.0532094327039199,0.00918492094578796,45,200
"workerid",NA,NA,NA,NA,0.394156567854079,-0.743325318157919,-0.354507092549988,-0.734046920185798,-0.766267442167302,-0.645531574593515,0.299305986170057,0.445850230384356,0.00313944813021191,0.440602920160747,45,200
NA,0.22237710824678,-0.0285380315204547,-0.137834423803836,-0.00265226123229063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,200
"predicate_1",NA,NA,NA,NA,-0.625139861558836,-0.627920786294182,-0.79092765601253,-0.629773118137875,-0.773681202741704,-0.770838611012954,0.0485473505849068,0.171784333834728,0.00367575779636211,0.00373381848164331,619,200
"workerid",NA,NA,NA,NA,0.170348367548658,-0.163677412066875,-0.131200472144507,0.595161072398909,-0.501287244179516,-0.541043026294126,0.246642989376222,0.431809026961321,0.181133133193567,0.408528723333359,619,200
NA,0.145619270410511,0.100375369512564,-0.0290169428713815,0.0209683530075593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,200
"predicate_1",NA,NA,NA,NA,-0.540879081258691,-0.692621936631075,-0.753051425086579,-0.690040880142639,-0.812434040175746,-0.748655614224804,0.0702278084687579,0.184681262855212,0.0348661895056041,0.0029020705482902,830,200
"workerid",NA,NA,NA,NA,0.194604294141946,-0.233637704356017,-0.3415113650748,-0.21517495545013,-0.138623585480644,-0.734153665628637,0.182433500372651,0.247207832152853,0.0196538970878449,0.317730246301601,830,200
NA,0.095812948716681,0.0375078453953426,0.00833446303988398,0.0628335220545418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,200
"predicate_1",NA,NA,NA,NA,-0.31676658961383,-0.792124482649454,-0.59299949082298,-0.755895645844364,-0.537619490583657,-0.912958021497055,0.0620892529863841,0.0411634684156984,0.00780456062444055,0.0706795166435346,925,200
"workerid",NA,NA,NA,NA,0.172910247982802,-0.716806644464377,-0.447539582817722,-0.650806954506553,-0.838246629924057,-0.884005520298195,0.309642548678049,0.362657751822225,0.0035914652094058,0.369656761558033,925,200
NA,0.124041771922329,0.147954886143145,0.0211684520193146,0.0413235550783684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,200
"predicate_1",NA,NA,NA,NA,-0.342337880648767,-0.655286763461368,-0.909977763219464,-0.781994606849273,-0.873808549782654,-0.801720759783535,0.14244381834423,0.0240421513694068,0.0721148260557309,0.00496521566356628,120,200
"workerid",NA,NA,NA,NA,0.430325768061083,-0.771092569874873,-0.596166619297198,-0.764537980686742,-0.746813267021885,-0.744146588049627,0.283501256323852,0.338239983241821,0.00235801024132101,0.390369247002474,120,200
NA,-0.053879938078688,0.293581812418268,0.195875417883767,0.101866710751307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,200
"predicate_1",NA,NA,NA,NA,-0.656828689623529,-0.863022644837995,-0.78447290126889,-0.681185918920553,-0.727553880339273,-0.798846804489496,0.00524752375709694,0.0358415360817976,0.00193348033082244,0.00314340335942071,831,200
"workerid",NA,NA,NA,NA,0.134445815778897,-0.766390650379859,-0.525985823617139,-0.515729068636736,-0.889651480970687,-0.864995283779241,0.305304682319204,0.289513803885161,0.00716130864394784,0.370579122285995,831,200
NA,0.136685479034032,0.218165815146241,0.0338222979435887,0.0829457514277488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831,200
"predicate_1",NA,NA,NA,NA,-0.559886019588486,-0.627226840705278,-0.491561129092793,-0.612282342892883,-0.517503452275567,-0.733002764973124,0.0409872985534874,0.0590437152822192,0.0103849424593994,0.0733166192527192,620,200
"workerid",NA,NA,NA,NA,0.0642734018367028,-0.781034263970769,-0.546831584440041,-0.806090974871829,-0.770495268195353,-0.735371568050641,0.323676047735239,0.263731251941882,0.00265669297097834,0.365998839566986,620,200
NA,0.107374378074714,0.316655659191329,0.116343465348412,-0.0580778836573088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,200
"predicate_1",NA,NA,NA,NA,-0.781217982900434,-0.849974454901081,-0.765879815610996,0.0508392931533146,-0.497896086524886,-0.754258449212899,0.00264970904489356,0.210299060829658,0.16604901070492,0.138826608414132,46,200
"workerid",NA,NA,NA,NA,0.320996468845221,-0.601241013332513,-0.578038964200166,-0.774847963941929,-0.560763445161669,-0.712819118134766,0.367392893279684,0.270908307137165,0.00852076419776893,0.472387079153121,46,200
NA,0.265430141841651,-0.0515803148689492,-0.205405939137522,-0.151736558476326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,200
"predicate_1",NA,NA,NA,NA,-0.835824731697978,-0.755054665190735,-0.839212893200523,-0.769489235940898,-0.866545739499455,-0.830982859847258,0.0892079523220132,0.00728262078113016,0.00182655842204609,0.184911146259891,121,200
"workerid",NA,NA,NA,NA,0.345301868927473,-0.761958485026501,-0.758984135806355,-0.780052511138354,-0.698393452251704,-0.81131727125721,0.310637391387224,0.288573458565436,0.0029994449932724,0.190860154720436,121,200
NA,0.146607532850524,0.204926399959603,0.0448807169666187,-0.0682171377423393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,200
"predicate_1",NA,NA,NA,NA,-0.350561126048738,-0.875084864288084,-0.536193848863723,-0.865667227156388,-0.700387414474707,-0.75794382724342,0.0351658849821536,0.0897320639035543,0.00407154580176004,0.178978070194275,926,200
"workerid",NA,NA,NA,NA,-0.115147921564189,-0.724946859798601,-0.348238383718011,-0.874966238562407,-0.655830500321095,-0.549770666388061,0.302076796154977,0.402232579888558,0.00748124039725709,0.368767093489005,926,200
NA,0.259534423241626,-0.0543996897099369,-0.163927336318004,-0.255718156509697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,200
"predicate_1",NA,NA,NA,NA,-0.410198592096146,-0.820886539318542,-0.667182068224588,-0.737770143352108,-0.666185359372176,-0.802940845560111,0.00871477262870379,0.121455329335844,0.00286557266206086,0.0967917233684034,621,200
"workerid",NA,NA,NA,NA,0.0706060940273254,-0.710744231503443,-0.613129454062819,-0.726213202363538,-0.304458174103055,-0.623700997410825,0.363602400539384,0.191916508927185,0.00558409681159226,0.354676580743751,621,200
NA,0.153218202714139,0.0381326400763739,-0.0637005458228218,-0.0213970630136266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,200
"predicate_1",NA,NA,NA,NA,-0.732282892862811,-0.6031701266516,-0.920666979552036,-0.421821540015671,-0.214034056100193,-0.822932403455715,0.00288158769469614,0.273520014613995,0.0483365036979675,0.0445391681137942,832,200
"workerid",NA,NA,NA,NA,0.383966924539089,-0.381674031760587,-0.576749861385985,-0.378987511488968,-0.242052961648877,-0.716043855115399,0.240623173932702,0.400892341434423,0.00930482761644695,0.447431565205505,832,200
NA,0.271085228633214,-0.0823468708981782,-0.0731541409830787,0.0173526792237803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,832,200
"predicate_1",NA,NA,NA,NA,-0.538551089606227,-0.874034338107266,-0.772017661295701,-0.65730360887051,-0.869785801898157,-0.809751574792004,0.11083556289287,0.0181480031222602,0.00343053228961638,0.0392267809594559,47,200
"workerid",NA,NA,NA,NA,0.352888350056075,-0.798207305359575,-0.474478316048628,-0.790123740212452,-0.560502139473189,-0.708213442881282,0.330772531978138,0.325870245301097,0.00261280260193654,0.423577915081393,47,200
NA,0.105837555949947,0.0716159850282359,-0.0396892048359548,0.0192968955714319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,200
"predicate_1",NA,NA,NA,NA,-0.683649140234007,-0.75986083013447,-0.850141139533604,-0.283100108059475,-0.484518830041081,-0.828189389187173,0.00264057106712674,0.252146031342843,0.0494796510480254,0.0382739435478103,122,200
"workerid",NA,NA,NA,NA,0.288214114251701,-0.372274990839219,-0.48141684775482,-0.257128777401355,-0.749062636882934,-0.857148077187748,0.29109643294063,0.399887092011656,0.0127168578218109,0.26334864073285,122,200
NA,0.116300759398012,0.0896952554118468,0.0370318139354601,0.109513464791997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,200
"predicate_1",NA,NA,NA,NA,-0.506519521317304,-0.456174703990403,-0.710078479051426,-0.511193688932345,-0.0880023484168952,-0.587622599356428,0.069995604577908,0.185462510531254,0.0247357226685781,0.125677959707003,927,200
"workerid",NA,NA,NA,NA,-0.0961049210119385,-0.204300761590967,-0.690141988959738,-0.0192087429428419,-0.274829747666255,-0.32836590265899,0.254826225688922,0.288748270877313,0.0847851070232486,0.419524555360736,927,200
NA,0.150630403503501,-0.0268883576199236,-0.0375589633816818,-0.040688782671636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,200
"predicate_1",NA,NA,NA,NA,-0.736057918327016,-0.757167129749139,-0.719100509461374,-0.851151182415952,-0.6385414903875,-0.697839933268144,0.00342442671809655,0.0912056302435872,0.0083751985151361,0.0106624800856596,48,200
"workerid",NA,NA,NA,NA,0.283198116609904,-0.189959498807906,-0.715658615740918,-0.195933550953744,-0.863434334836444,-0.881828799924674,0.295477110251848,0.141623224582149,0.121533124736477,0.297153358029706,48,200
NA,0.222627768740281,0.178594031681537,-0.0168396964165521,-0.104440954561108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,200
"predicate_1",NA,NA,NA,NA,-0.724764110395346,-0.704907561820301,-0.741652565619701,-0.53366236274032,-0.608528779047401,-0.895593001400398,0.0054021617527561,0.21633101360662,0.0437688979556441,0.139727416391477,622,200
"workerid",NA,NA,NA,NA,0.253915073044488,-0.777976024866647,-0.777226579877658,-0.76743063929984,-0.925270646820235,-0.820406978957079,0.354140972346771,0.106412321372175,0.00315083505514908,0.404595575442785,622,200
NA,0.0768218858039792,0.0707447029700441,0.0859071251549815,-0.185712680200505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,200
"predicate_1",NA,NA,NA,NA,-0.678178590464959,-0.876921104481361,-0.675211536965311,-0.847413428446534,-0.835552791790788,-0.823959788416725,0.106563453811849,0.00432492534148104,0.0373998629262034,0.0970721210168634,833,200
"workerid",NA,NA,NA,NA,0.0518171642578777,-0.603388603790077,-0.267209671655786,-0.61368912172737,-0.330659665613805,-0.650294501396009,0.273903061440896,0.429286956278509,0.0043012094258665,0.454569406295777,833,200
NA,0.226232835340431,0.0866942320475457,-0.0724851677079669,-0.165302502675232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833,200
"predicate_1",NA,NA,NA,NA,-0.465885283630522,-0.656802466984551,-0.89335631015911,-0.436805069649201,-0.830934023941078,-0.835258922890436,0.00748090890391718,0.0830419738881719,0.00743947327208827,0.0073520341608463,123,200
"workerid",NA,NA,NA,NA,0.0656294809508433,-0.756392532613385,-0.539641746871496,-0.792493159763928,-0.675172347510703,-0.85928620921412,0.315123852306903,0.0667760442063448,0.00295878961260622,0.524766039263391,123,200
NA,0.128530320545136,0.259199644696617,-0.0588889728278234,0.106982480621515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,200
"predicate_1",NA,NA,NA,NA,-0.128730643842166,-0.743718459157129,-0.778978317662781,-0.736299082010696,-0.65322150870916,-0.835664443900118,0.0857531563134645,0.0753145812825791,0.00581071678275904,0.00833512368968767,724,200
"workerid",NA,NA,NA,NA,0.0991833812998785,-0.724977702627266,-0.482063009123884,-0.729981480025014,-0.7684935422062,-0.719737391775901,0.312471153302865,0.109680728536915,0.00468168235510636,0.321300523634315,724,200
NA,0.276483327007228,0.0154552703422375,-0.176765464117738,-0.146057493434341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724,200
"predicate_1",NA,NA,NA,NA,-0.250026205752729,-0.816188813403241,-0.898200810992786,-0.330663875497997,-0.626655180270741,-0.586771698099054,0.119886984677229,0.1937360838504,0.03181496700108,0.00608703528505794,928,200
"workerid",NA,NA,NA,NA,0.315753495341649,-0.720610033627817,-0.595013152789599,-0.651959839647728,-0.576570290151701,-0.71414524740698,0.317430035059589,0.254277004479581,0.00380287301379295,0.426564084575555,928,200
NA,0.0957838504344212,0.0506966545148792,0.000779804369574336,-0.0186122724559006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,200
"predicate_1",NA,NA,NA,NA,-0.792046566370169,-0.936677910586413,-0.654240095763655,-0.545454095528305,-0.737593417661416,-0.93713495891744,0.00229295543581134,0.111257685086792,0.0320318368618714,0.246457950102111,49,200
"workerid",NA,NA,NA,NA,0.212033177889662,-0.794040758769883,-0.406439539991109,-0.759716254710171,-0.458794646214108,-0.706391004137206,0.293155082487889,0.392982313482072,0.00296392301794087,0.350216462858163,49,200
NA,0.202703284016969,0.0673234218451236,-0.0116382428732531,-0.16721616431447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,200
"predicate_1",NA,NA,NA,NA,-0.553812855453052,-0.788432726865931,-0.614692069500958,-0.453880585670311,-0.453527978601392,-0.814161758068118,0.00867275085938877,0.118313518206614,0.123144339354472,0.0149606055490585,623,200
"workerid",NA,NA,NA,NA,0.147583637770671,-0.596090253008995,-0.506410164957148,0.0117806380496968,-0.671884736917665,-0.574776006813119,0.282775682403485,0.365073613140185,0.270221297337652,0.555514707401687,623,200
NA,0.191577146377593,0.0604788725771157,-0.172235001297804,0.0471920462147704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623,200
"predicate_1",NA,NA,NA,NA,-0.307923256718255,-0.827866290908601,-0.379985603067096,-0.59472994499848,-0.585831272146888,-0.885436889406973,0.0605218092681572,0.0825734741687451,0.144970887326551,0.0517395853847066,834,200
"workerid",NA,NA,NA,NA,0.111125688697306,-0.793497950449354,-0.384129995946951,-0.738072459737302,-0.646734204425197,-0.811889109169149,0.305881137105951,0.2133867863508,0.00335050085334088,0.277193845370211,834,200
NA,0.119770586888747,0.139185295648523,-0.0453179877805465,0.0482610611884911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,200
"predicate_1",NA,NA,NA,NA,-0.270850108738475,-0.889564381808862,-0.758715602108225,-0.715929526639127,-0.876246977199158,-0.797027615122434,0.118662807096776,0.0947330463112544,0.0265717510114208,0.0482220198931491,124,200
"workerid",NA,NA,NA,NA,0.0841276304762691,-0.741708572701021,-0.669727686583824,-0.757524206684743,-0.833597104010802,-0.823743451364403,0.407913614707356,0.224653523001534,0.00290710734774314,0.457988958031546,124,200
NA,-0.0209471306482946,0.210363969411181,0.138478486169898,0.0536764844503783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,200
"predicate_1",NA,NA,NA,NA,-0.349075814050893,-0.888913772702028,-0.525599485969152,-0.844346482958556,-0.633232733319084,-0.773098619950431,0.0293367578485469,0.139183017419154,0.00803966774331662,0.0242563146445748,725,200
"workerid",NA,NA,NA,NA,0.285571886108333,-0.773570259650917,-0.524700334671042,-0.765854174585107,-0.883337030895447,-0.767902895295823,0.375665745309597,0.334134574789948,0.0040598490059776,0.356494882567465,725,200
NA,0.248977115158033,0.034299599367842,-0.0820721326238408,-0.0727865460606138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,200
"predicate_1",NA,NA,NA,NA,-0.700847609865846,-0.787676863110843,-0.650193671970028,-0.763832077894901,-0.817418501943944,-0.784319846503886,0.123257185800833,0.00329622513006875,0.00231305039508917,0.127445214244289,929,200
