"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants","n.items"
"predicate_1",NA,NA,NA,NA,-0.379784731156517,-0.794982453293992,-0.55486338362959,-0.652484513370894,-0.56807105747217,-0.859990953906572,0.0624186422501602,0.023828475150865,0.012889607103059,0.112321173889319,1,200,18
"workerid",NA,NA,NA,NA,0.0459011301806244,-0.558323406903292,-0.540991262763507,-0.675119880161587,-0.705352813030075,-0.821622627238253,0.322063332219503,0.41904301024671,0.0156302482825579,0.348473961034535,1,200,18
NA,0.138933271036592,0.194187235023703,-0.0652319868440952,-0.154202960422685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,200,18
"predicate_1",NA,NA,NA,NA,-0.612192938066818,-0.727326972361536,-0.833175599539195,-0.259267431703962,-0.821240209345884,-0.894670112555028,0.00698629727791113,0.0392477468239597,0.107155874059671,0.0294854304528552,2,200,18
"workerid",NA,NA,NA,NA,-0.156884981842614,-0.769539866228714,-0.346613116043464,-0.810694801990074,-0.761759794811176,-0.72207992576345,0.224764340987303,0.479520818989994,0.00279101718821555,0.408883969480762,2,200,18
NA,0.148821518462015,0.11941441545118,-0.0484919900412051,-0.0214909388659749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,200,18
"predicate_1",NA,NA,NA,NA,-0.326330576907173,-0.747394443743728,-0.817349882536501,-0.610331309034966,-0.511267549787218,-0.844403442113902,0.0616762422753113,0.137856252889534,0.00403676931444184,0.166853699193172,3,200,18
"workerid",NA,NA,NA,NA,0.398603560718864,-0.72663212722425,-0.42955600390174,-0.705498465943504,-0.583434572373813,-0.818833745718074,0.392780530004976,0.19576160174195,0.00231012643350309,0.449331910636852,3,200,18
NA,0.297203658600327,0.0182880261618644,-0.0271004117121533,-0.299060209785609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,200,18
"predicate_1",NA,NA,NA,NA,-0.0697782281184564,-0.84546448801135,-0.576460975603847,-0.815549175624332,-0.571610376846653,-0.776182042874919,0.108232738348339,0.139362289541789,0.00364554169433473,0.00583802485518211,4,200,18
"workerid",NA,NA,NA,NA,0.1940841360288,-0.712399448884897,-0.491182800026695,-0.616821959350925,-0.7882369669434,-0.793584292534902,0.322634493384644,0.187775423924955,0.00652903973750644,0.444673740409348,4,200,18
NA,0.255191755282918,-0.00221500575463761,-0.144611365097444,-0.11598329233328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,200,18
"predicate_1",NA,NA,NA,NA,-0.287661760926603,-0.778841677077423,-0.66897205826314,-0.799798729889994,-0.625012722835326,-0.823138870380026,0.0420334347745001,0.0612946592220804,0.0029438858317327,0.11449397149899,5,200,18
"workerid",NA,NA,NA,NA,0.151380834421317,-0.496228974974348,-0.565224298127291,-0.278006093552838,-0.753058055521707,-0.856622067450897,0.266693456447495,0.202757241914277,0.040627291743688,0.436410554926408,5,200,18
NA,0.103758490734869,0.150334021699576,0.00111882799426725,0.0955974166338102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,200,18
"predicate_1",NA,NA,NA,NA,-0.373434725554498,-0.23784221424129,-0.944160144142312,-0.340318622988732,-0.837152899154733,-0.953602228527075,0.0738862056560264,0.0286954127572492,0.0327429129191118,0.00592292675998153,6,200,18
"workerid",NA,NA,NA,NA,0.353267376232767,-0.612369652094563,-0.439534953025314,-0.582774763216965,-0.381796168253521,-0.926369792902867,0.289703622455654,0.357616024740453,0.00421271342390427,0.449727247462118,6,200,18
NA,0.303265700692625,0.171542350854739,-0.110386116781782,-0.256356582724137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,200,18
"predicate_1",NA,NA,NA,NA,-0.67852618431017,-0.784897019018028,-0.904277550680461,-0.632360193042591,-0.391365545846576,-0.756421713363538,0.00253461511104131,0.180144775155847,0.00284859978898512,0.097329023914321,7,200,18
"workerid",NA,NA,NA,NA,-0.0035857431994923,-0.341410843425692,-0.481141320199158,0.345748386871097,-0.0743369026354311,0.124212192557752,0.26664937025404,0.441169784986197,0.121499039511637,0.501249433987903,7,200,18
