"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants","n.items"
"predicate_1",NA,NA,NA,NA,-0.727320633612979,-0.930037218842032,-0.574012651489856,-0.109772403501902,-0.933387442879154,-0.890905595283995,0.128151487190896,0.113050924901966,0.052609415214978,0.0233979767433866,1,250,15
"workerid",NA,NA,NA,NA,0.262246679174828,-0.806119171500466,-0.649310640687607,-0.757601043708601,-0.778948792347773,-0.586046576222181,0.241183818058835,0.372077921493064,0.00325637066255809,0.458786307193194,1,250,15
NA,0.0558877145329961,0.0459794959498151,0.0497343383285791,0.062249000320373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,250,15
"predicate_1",NA,NA,NA,NA,-0.179952398714562,-0.696660726077775,-0.749835587067282,-0.52559728317802,-0.768073078076617,-0.83878998085238,0.0267298251776159,0.136039647723454,0.172176639082792,0.0456805214309076,2,250,15
"workerid",NA,NA,NA,NA,-0.051958676287533,-0.779315479880209,-0.479685731304352,-0.838640487867994,-0.753754695766095,-0.534281182771376,0.398167937859251,0.0756755239563357,0.00547245506098765,0.353975988878221,2,250,15
NA,0.347788766775333,-0.00336381053138686,-0.0624653073240112,-0.2287900192325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,250,15
"predicate_1",NA,NA,NA,NA,-0.401465448121657,-0.891437284375211,-0.757286877354334,-0.819606107231834,-0.624443149243923,-0.871600581753031,0.00657696913646671,0.174372627360741,0.00253887028120647,0.0146570492269846,3,250,15
"workerid",NA,NA,NA,NA,-0.168268116001774,-0.880147288354528,-0.281690008824257,-0.712229583310227,-0.865824784840337,-0.812891052778727,0.395606142971149,0.142731216041031,0.00775389597304077,0.351068033237931,3,250,15
NA,0.108332802059088,0.272057943036599,0.0713055612907107,0.0372480484141986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,250,15
"predicate_1",NA,NA,NA,NA,-0.43895925451719,-0.569907627449248,-0.675744610808002,-0.505118151426013,-0.847254303821728,-0.87908616919698,0.0674045239810849,0.0183909601316707,0.029625086987211,0.057916618912835,4,250,15
"workerid",NA,NA,NA,NA,0.0631623333609769,-0.194972616847555,-0.568117916140573,-0.173101671026042,-0.491664103903515,-0.78596742997067,0.296967658890264,0.17996172695337,0.0505325081297209,0.366740557946325,4,250,15
NA,0.135193516926124,0.112855356346106,0.1332419772186,0.0942285930221695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,250,15
"predicate_1",NA,NA,NA,NA,-0.682546007441983,-0.745378220486439,-0.384687201923674,-0.733295119048828,-0.511509007852679,-0.648289917861643,0.006754523778193,0.0056777443305318,0.0183333584843139,0.16140600957207,5,250,15
"workerid",NA,NA,NA,NA,0.40964643610538,-0.233847996187892,-0.531174355664697,-0.204160346106772,-0.48435125499915,-0.779841676898529,0.296727642125381,0.349200654718045,0.0153094755149594,0.372694651560317,5,250,15
NA,0.183970629221757,0.154469841302467,-0.067278781194916,-0.0253670487951961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,250,15
"predicate_1",NA,NA,NA,NA,-0.807721274118162,-0.787627338660723,-0.848407260595094,-0.437922740798243,-0.48271922127816,-0.804002177882058,0.00115175292919668,0.199366587095427,0.00802267031604292,0.0988481144802305,6,250,15
"workerid",NA,NA,NA,NA,-0.0671553374198433,-0.557849292806275,-0.703267440010278,-0.443956731008751,-0.43241491395228,-0.767955743738635,0.339584840665008,0.319967981117825,0.00695705414709339,0.453295664044428,6,250,15
NA,0.0362119971594306,0.470289171748662,0.193077406865363,0.326591172220256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,250,15
