"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants","n.items"
"predicate_1",NA,NA,NA,NA,-0.531358767384173,-0.792548080126546,-0.27784500736457,-0.617074744696055,-0.492033699357137,-0.701609517743779,0.0392286417010705,0.160115584339703,0.00291200926492187,0.145986832108396,1,300,12
"workerid",NA,NA,NA,NA,0.0785979005089709,-0.815972507061334,-0.499826896529547,-0.500025236975759,-0.865737184418024,-0.73171499531423,0.33296433247633,0.236661827826193,0.0210102523897907,0.31561567146928,1,300,12
NA,0.224266231735285,0.125538841587045,-0.0533699228693305,-0.112945172702558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,300,12
"predicate_1",NA,NA,NA,NA,-0.394978020749498,-0.875251230362804,-0.648711074437089,-0.899465767341601,-0.53722235986892,-0.871122042972946,0.0628412359516195,0.0713503100832506,0.00922991971142568,0.0124816718367024,2,300,12
"workerid",NA,NA,NA,NA,0.00343292594004177,-0.832099208893522,-0.409748166988414,-0.812572294407889,0.0782537681952138,-0.772926268408141,0.310794367322748,0.269142632665108,0.00187705433065989,0.493404388999475,2,300,12
NA,0.174831664314967,-0.0290285676869986,-0.0305587287251806,-0.0282072569993881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,300,12
"predicate_1",NA,NA,NA,NA,-0.576435034561336,-0.864087957981901,-0.84055414178888,-0.667698163229342,-0.82718709057819,-0.766854023389936,0.0998628454857043,0.10995426930888,0.00300080836170793,0.00192354396629283,3,300,12
"workerid",NA,NA,NA,NA,-0.121404600710413,-0.317720020223078,-0.631710306649386,-0.443053474090932,-0.0968242770662228,-0.742355302669761,0.337006101712828,0.201260502224202,0.00682707792245168,0.384568410959468,3,300,12
NA,0.1548398154632,0.134748986446625,0.147372854338309,0.0654947369364068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,300,12
"predicate_1",NA,NA,NA,NA,-0.255486927336219,-0.24356329041522,-0.615870654630136,-0.0700369942102553,-0.73942362061712,-0.907050556674066,0.0779121210082441,0.0347757507456435,0.158276359089795,0.118053725946012,4,300,12
"workerid",NA,NA,NA,NA,0.205800633437667,-0.364807978002428,-0.243717061100767,0.422504873627329,-0.595077336086069,-0.776303092160171,0.275820349564287,0.346162103742822,0.202839184116985,0.425352113643387,4,300,12
NA,0.0870214542533074,0.261243011007773,-0.0515800117580395,0.0598000709277194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,300,12
"predicate_1",NA,NA,NA,NA,-0.489002833489737,-0.848831903005763,-0.587441848908273,-0.607542537809681,-0.785235138291062,-0.820720497231412,0.00867504930978132,0.212433648827936,0.00292818318051905,0.0805548741934423,5,300,12
"workerid",NA,NA,NA,NA,-0.0296232438598821,0.0652932396734777,-0.505259372231849,0.668420669922062,-0.259512911374403,-0.568714394746281,0.237617318477793,0.334096967873534,0.246051035906523,0.568450717791834,5,300,12
NA,0.145654228907167,0.282602181858771,0.0842546678511992,-0.0684243916107031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,300,12
"predicate_1",NA,NA,NA,NA,-0.588758123473334,-0.699994392273936,-0.900895003051429,-0.863774222788415,-0.79862316700126,-0.816986941431996,0.0818465259962193,0.00683317683881881,0.0116638470971282,0.00316654097075584,6,300,12
"workerid",NA,NA,NA,NA,0.134758521043021,-0.679526791949748,-0.508486192197985,-0.430271894889786,-0.211485863976937,0.424177043268083,0.317325395056709,0.153632715261678,0.143147277253633,0.467267624004335,6,300,12
NA,0.114116699423427,0.191664630968667,0.0770313542091041,0.0596903631718979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,300,12
"predicate_1",NA,NA,NA,NA,-0.688694473649515,-0.715401391774889,-0.728129120443602,-0.746943881565734,-0.746797875291383,-0.773712685847533,0.00511148403647715,0.13950536816789,0.0102853389037986,0.0081761279584444,21,300,12
"workerid",NA,NA,NA,NA,-0.218432677269901,-0.602502497293582,-0.592315850712919,-0.258117405548152,0.0142487576762333,0.627819923898622,0.375432163432008,0.147367687330267,0.191242896934757,0.464181399330571,21,300,12
NA,0.182117754208148,0.00208033497152448,0.0661351436649325,-0.226919434123857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,300,12
"predicate_1",NA,NA,NA,NA,-0.554637499103687,-0.824365956144451,-0.68577843368779,-0.667248967926145,-0.795532559504233,-0.869150914768689,0.0959113459565554,0.00636758417631134,0.100125286297648,0.00445479077339748,7,300,12
"workerid",NA,NA,NA,NA,0.31648919331439,-0.506741949325295,-0.0962024877814004,0.112883781054724,-0.518874578741252,-0.912163155840102,0.213983029891073,0.396532736661893,0.0749062130254091,0.462349723655679,7,300,12
NA,0.108177783451984,0.179367057066498,0.00849344520634063,0.0331042396941879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,300,12
"predicate_1",NA,NA,NA,NA,-0.650576849441593,-0.62957974973057,-0.915515720623382,-0.594320044423807,-0.606506032557631,-0.840545691592906,0.00424271071474307,0.229942451878834,0.0631576078672715,0.0037138124562497,22,300,12
"workerid",NA,NA,NA,NA,0.368262974449517,-0.651326845313097,-0.528918524265659,-0.699702601989367,-0.19271486761937,-0.89230410938925,0.350678242533246,0.25637142695655,0.00448621257163236,0.319996567471418,22,300,12
NA,0.258403425593872,0.0201617684069795,0.0160690423354307,-0.106300287626134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,300,12
"predicate_1",NA,NA,NA,NA,-0.733100987200118,-0.728330989395722,-0.761005530220807,-0.718487973587692,-0.750031045409871,-0.555144102730707,0.119425182103066,0.00266626244313477,0.0615415242159324,0.0964149170665361,8,300,12
