"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants"
"workerid",NA,NA,NA,NA,0.393768234692326,-0.753897077415674,-0.468579865949512,-0.722796778063745,-0.655062892858854,-0.794929205274019,0.283247912602132,0.277738424401767,0.00314351929662539,0.526587216062696,5,150
NA,0.176285044835637,0.0684569410767704,-0.215497107816604,-0.136905947618857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,150
"predicate_1",NA,NA,NA,NA,-0.492755592492712,-0.859577253035078,-0.739585733564897,-0.808099584591334,-0.535442718003565,-0.763173098191092,0.00908897110347734,0.108694525018313,0.00175669567959943,0.019710903708734,604,150
"workerid",NA,NA,NA,NA,-0.0906445265687337,-0.605100670944658,-0.714283018324729,-0.0715400454283755,-0.461917262571558,-0.773149678542038,0.375295635581655,0.408048607592876,0.0286045405124661,0.365818231687486,604,150
NA,0.229960474875761,0.010060483067389,-0.136759959958885,-0.122738964735155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,150
"predicate_1",NA,NA,NA,NA,-0.667720870562464,-0.926279687360786,-0.856350849137447,-0.853761759117591,-0.805691903129358,-0.713355136553236,0.0536905278629141,0.00593284804837842,0.17242641297443,0.0295662407750746,702,150
"workerid",NA,NA,NA,NA,-0.0810967773311061,-0.799442061112005,-0.540565718513912,-0.771045166958765,-0.71375384623689,-0.862599364611302,0.235795599252928,0.0461098510908758,0.00331970396653628,0.321800217366913,702,150
NA,0.0546610294865299,0.243834469213804,-0.110311130077297,-0.0559662942757717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702,150
"predicate_1",NA,NA,NA,NA,-0.821333313968251,-0.870394667713453,-0.807998194440538,-0.388699096828104,-0.616408136029448,-0.886608925147101,0.00213359609214289,0.235397618976242,0.0823114929701153,0.0732293007908949,6,150
"workerid",NA,NA,NA,NA,0.213707632024395,-0.75726304652702,-0.746116320058221,-0.665840936127059,-0.953526355657884,-0.727578204729266,0.311752905527609,0.265728783566532,0.0107121600302712,0.279953307906453,6,150
NA,0.188337862296866,-0.0387643741645367,0.10834409428043,-0.228092371834656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,150
"predicate_1",NA,NA,NA,NA,-0.748337170676243,-0.694364443671987,-0.862265716838634,-0.601650409209123,-0.770522826887796,-0.791483448954608,0.114815882510423,0.00906192624401059,0.0214148353896207,0.00214246302544087,907,150
"workerid",NA,NA,NA,NA,0.167492412923999,-0.585009333067362,-0.512727481684507,-0.654143914018425,-0.690516588767101,-0.649097578749982,0.334996254487821,0.2235385387817,0.00543098823953856,0.531118714363804,907,150
NA,0.0314326762382432,0.120323890251478,-0.0422314642121147,0.0797653063496105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,150
"predicate_1",NA,NA,NA,NA,-0.318919500976628,-0.780857050959801,-0.907586367367223,-0.381409628165151,-0.815556490941828,-0.767566246503299,0.0310064253937157,0.0993853204225683,0.132850450514404,0.00187973670994563,605,150
"workerid",NA,NA,NA,NA,-0.2691971410502,-0.596331013873624,-0.687104895865627,-0.632566466407874,-0.233534883110863,-0.901889014875639,0.340387395733923,0.294641814783114,0.0167594603788055,0.454866634875259,605,150
NA,0.1126395804693,0.0511527111047054,-0.0575877454601955,0.145782962538302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,150
"predicate_1",NA,NA,NA,NA,-0.62027229076297,-0.810742444227765,-0.763003733734477,-0.755200792892433,-0.777389822513716,-0.766662388589333,0.0605468706045054,0.00514476753539812,0.00381747580089641,0.00341558904600827,703,150
"workerid",NA,NA,NA,NA,0.312841595453794,-0.588861256518273,-0.694197714652377,-0.600374041159483,-0.761889607753716,-0.830393043005201,0.290553670752063,0.18583137435186,0.00724272780587481,0.350634321928686,703,150
NA,0.133599284426309,0.0305352747230057,-0.0664649267842152,-0.183103744725932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703,150
"predicate_1",NA,NA,NA,NA,-0.424202418215147,-0.785575313174278,-0.688183319869883,-0.625492679567496,-0.434444095953613,-0.877748417189678,0.0118827542895507,0.200475028541875,0.00605845436539087,0.0778012819365029,7,150
"workerid",NA,NA,NA,NA,-0.0327164138691622,-0.201115139601932,-0.263398267082571,0.00224824885234425,-0.514230735016359,-0.414800695001723,0.204441145879009,0.366680577656767,0.044795643054384,0.342044820080037,7,150
NA,0.0943673083323063,0.106462530889271,0.0501755526920657,0.0740977510942413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,150
"predicate_1",NA,NA,NA,NA,-0.908725161879781,-0.897638513755182,-0.723977982049219,-0.719766681889901,-0.831573346230329,-0.823954074799859,0.108495825796597,0.0147499404338984,0.00851415500209947,0.0064400165049196,101,150
"workerid",NA,NA,NA,NA,0.324874964226574,-0.687884007438872,-0.423609594818838,-0.562492774785904,-0.638011246165491,-0.818326211582937,0.251367354707542,0.277779259944128,0.0136976135053626,0.448319217219906,101,150
NA,0.0439243183641151,0.159391147728942,0.0187010589859598,-0.0176775593644764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,150
"predicate_1",NA,NA,NA,NA,-0.531286232604231,-0.815015279175301,-0.4147822721062,-0.611155832051964,-0.630689482439769,-0.829905988856349,0.0734025991394172,0.0224729732676599,0.0397515621515539,0.0594622125807077,606,150
"workerid",NA,NA,NA,NA,0.0194486574906631,-0.607436610666666,-0.168719160700243,-0.324901647302105,-0.635015383401881,-0.914819295947603,0.231959658900442,0.218115682535894,0.0166346392444638,0.38258006154749,606,150
NA,0.226975818572444,0.0489873906055945,-0.22518418014287,-0.0164604379707522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,150
"predicate_1",NA,NA,NA,NA,-0.388740703597569,-0.859820877480843,-0.827701815588691,-0.824353191709072,-0.529135615620577,-0.816517747175478,0.0297590385810054,0.117072604548461,0.00342700330854813,0.0335030366237433,908,150
"workerid",NA,NA,NA,NA,0.0594467646843651,-0.723161645539946,-0.400706416250939,-0.666449539109265,-0.55001974556255,-0.773624096330925,0.296924965093298,0.12318757107985,0.00308641584665541,0.528689314292954,908,150
NA,0.111334245963355,0.0363971854242907,-0.150249965426084,-0.0429887664704194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,150
"predicate_1",NA,NA,NA,NA,-0.759321081276251,-0.923322491227208,-0.629718167424443,-0.681062812128907,-0.264315808008027,-0.939647680891856,0.00407098347553693,0.172990849002137,0.0993354867797981,0.188329899538231,704,150
"workerid",NA,NA,NA,NA,-0.174723252948853,-0.781361238156369,-0.541604628446575,-0.713915240234181,-0.971508472836524,-0.80663405605451,0.331520756197217,0.296981707217856,0.00221128938212108,0.414609823185417,704,150
NA,0.105589777300538,0.0284343873074602,0.0641722591244089,-0.175119555782585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,150
"predicate_1",NA,NA,NA,NA,-0.784618344037451,-0.748994540977737,-0.701432021864693,-0.649037301612896,-0.588387901720239,-0.730345042032133,0.112457440218053,0.012991198487648,0.00686214900458423,0.187007047726855,8,150
"workerid",NA,NA,NA,NA,-0.235701601732697,-0.602555511099849,-0.190465729181687,-0.139067267253828,-0.784350420565041,-0.886728005332218,0.179687230562481,0.317974646942313,0.0345954749671988,0.242948443324096,8,150
NA,0.11711161118881,-0.0334095991791261,-0.185874434525887,-0.228478950306808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,150
"predicate_1",NA,NA,NA,NA,-0.523508996037001,-0.921308791853071,-0.77434210523794,-0.498748400561537,-0.637668128582005,-0.744763830985792,0.108273794603591,0.0386703879503819,0.0730662010769806,0.00436254192561012,102,150
"workerid",NA,NA,NA,NA,-0.0274034560260184,-0.786525473739144,-0.605563637482223,-0.694370057999868,-0.938101997676695,-0.729540908325951,0.36801109742887,0.0971694881200323,0.00958136482543742,0.414531975667845,102,150
NA,0.050317656279056,0.141650298026289,-0.109840597805715,0.0424352039522258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,150
"predicate_1",NA,NA,NA,NA,-0.401947504607387,-0.716896426930216,-0.789110342005039,-0.691392615996565,-0.786610166130199,-0.802429872198233,0.0666288920417548,0.0250785441643929,0.00372608999997492,0.00606763843789406,909,150
"workerid",NA,NA,NA,NA,-0.0556041245230951,-0.752112618676223,-0.45557515391734,-0.758289549301403,-0.796894667781871,-0.713652680034579,0.319362149983787,0.0386326281694501,0.00303381198240066,0.4616970218024,909,150
NA,0.140971328333264,0.0662692715348507,-0.0896292472889999,-0.107172042064869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,150
"predicate_1",NA,NA,NA,NA,-0.478392853975679,-0.549010582125233,-0.734371030450563,-0.326636342278884,-0.782612078546608,-0.784981858494434,0.0439260870953139,0.12781214795305,0.0243238436309857,0.00646791304028151,607,150
"workerid",NA,NA,NA,NA,0.250680898079298,-0.80454032438582,-0.459292506144608,-0.78105612762355,-0.604255840579347,-0.786358885325737,0.251168962026797,0.340562287818416,0.00231835328733909,0.331646899405305,607,150
NA,0.115010146252609,0.227706864729297,-0.0554717516989747,-0.0793908689377202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607,150
"predicate_1",NA,NA,NA,NA,-0.772919196246137,-0.854549124999022,-0.901241982016104,-0.24864014764906,-0.501728916773752,-0.14764622560555,0.00216155858970845,0.178932877136783,0.108557176701069,0.194206816568105,9,150
"workerid",NA,NA,NA,NA,0.219793257088838,-0.696603744428423,-0.638577705824769,-0.760642075038667,-0.392025434227736,-0.831124711141178,0.298869471096787,0.406284478809572,0.00310355997202958,0.435211169499389,9,150
NA,0.114529332174688,0.140744453946455,-0.0182545833437413,-0.113926329760706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,150
"predicate_1",NA,NA,NA,NA,-0.777208082712581,-0.943692515559838,-0.674563755520667,-0.708172038259005,-0.627613706683838,-0.91293801522574,0.00409401905108683,0.133897589823799,0.222062297447979,0.0528901322082932,705,150
"workerid",NA,NA,NA,NA,0.275192183206832,-0.427016243339767,-0.573501318845023,-0.706722311231078,-0.563029615819864,-0.301814490218408,0.309629027250185,0.247502210990752,0.0220069160357101,0.515489136888071,705,150
NA,0.121213276424121,0.224034442749537,-0.0546911020248148,0.0442976768054204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,150
"predicate_1",NA,NA,NA,NA,-0.52126440626829,-0.91787693064314,-0.570314104471738,-0.196631463324564,-0.792109105840968,-0.900527163450085,0.143175389779413,0.149019860926281,0.170730445332303,0.0193355417192407,103,150
"workerid",NA,NA,NA,NA,0.147604570903013,-0.837841443094035,-0.609644614154732,-0.783791776551567,-0.157368855742933,-0.769387849289628,0.229896447023154,0.262083228145412,0.00343141865705184,0.460696043989338,103,150
NA,0.0576131047105343,-0.01906900274016,-0.0612775598725593,-0.0593032182981414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,150
"predicate_1",NA,NA,NA,NA,-0.735453494660673,-0.754143402975218,-0.751437700436584,-0.765003386628958,-0.765859454696299,-0.95593395602316,0.00899400137992458,0.00364162901824519,0.0703654763317517,0.1348868682522,910,150
"workerid",NA,NA,NA,NA,0.0773636272316108,-0.657296992226799,-0.647804895353004,-0.513282578046949,-0.763840804923839,-0.878247103547391,0.281185676241784,0.349987854437858,0.0049612459134766,0.389563336542828,910,150
NA,0.145559073023761,0.0827324549440528,-0.0795129976708943,-0.218602862065222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,150
"predicate_1",NA,NA,NA,NA,-0.508863005618089,-0.933722655514169,-0.801297768048445,-0.787345256142473,-0.773445447482251,-0.855909643979767,0.0113560014484703,0.0527147586514792,0.00849984236222025,0.0133974384845182,608,150
"workerid",NA,NA,NA,NA,-0.232090430735872,-0.819235655342642,-0.563432030546983,-0.756869261938607,-0.804667723397937,-0.758333404757801,0.42011347683818,0.0239092728748428,0.00281447915195487,0.340650050516408,608,150
NA,0.169309532583037,0.204863523690162,0.000738838145725973,-0.033018332805773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608,150
"predicate_1",NA,NA,NA,NA,-0.691240734978,-0.790384067297454,-0.780538223087182,-0.782963063708854,-0.843195623417758,-0.624989529362323,0.00414579823502143,0.14544271452562,0.0049460107954159,0.0565725178841104,10,150
"workerid",NA,NA,NA,NA,-0.212941320998255,-0.691397145750392,-0.613605570852019,-0.802695694810991,-0.799048544314529,-0.616478121889874,0.19446462017097,0.111026246435338,0.00579522701528828,0.387621370731587,10,150
NA,0.0711192580372055,-0.0164179519335878,0.107295252378305,-0.0518900438023921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,150
"predicate_1",NA,NA,NA,NA,-0.614566503211709,-0.85475698010013,-0.749791316724425,-0.411677936972534,-0.783418577945736,-0.83787523504638,0.00727045374095474,0.134838911011476,0.0174434128360619,0.00353675496806182,706,150
"workerid",NA,NA,NA,NA,-0.0910488269963426,-0.705775116745892,-0.671048032948772,-0.74187788049246,-0.672894062007262,-0.668582190970772,0.369624562595709,0.0424300129093806,0.00472346853073631,0.494180042584635,706,150
NA,0.144372728411263,-0.0162846395414851,-0.0108163252936035,-0.0599015039368554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,150
"predicate_1",NA,NA,NA,NA,-0.366134535355503,-0.798081433008761,-0.668897738752949,-0.85604912224258,-0.520159152980188,-0.861838719545835,0.0708948864148639,0.0888594897068661,0.0302103826568571,0.0122153906649618,104,150
"workerid",NA,NA,NA,NA,0.102022254349955,-0.787352784944964,-0.60142217409552,-0.685759144831777,-0.427190002307723,-0.855798109865694,0.337020964852066,0.305543142657378,0.00419364669707366,0.483778780535259,104,150
NA,0.106845587661485,0.142740156034811,-0.0359847182650078,0.0261768200481976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,150
"predicate_1",NA,NA,NA,NA,-0.357583763220988,-0.787864970663806,-0.777594360005315,-0.688302717564716,-0.607425207023949,-0.756761053471137,0.0401360306172951,0.202123837060572,0.00294575597953524,0.012127393769468,911,150
"workerid",NA,NA,NA,NA,-0.133901737569726,-0.664590879399504,-0.737658681856073,-0.735724706276431,-0.834100354431439,-0.890176817285607,0.388483051964209,0.0435052292303204,0.00488948624873359,0.486041385254888,911,150
NA,0.153070659852899,0.0488661408149453,0.13259311897779,-0.0883150210167172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,150
"predicate_1",NA,NA,NA,NA,-0.51757598965883,-0.604858553777038,-0.75134399680884,-0.604190036216852,-0.733142835776243,-0.671600248564723,0.00757446192537213,0.134371961058064,0.109298637287444,0.166618057849819,609,150
"workerid",NA,NA,NA,NA,0.456706155616814,0.385975236055947,-0.712528683645437,0.384745773892965,-0.511992633371692,-0.758747101962748,0.340070261468491,0.313696026900729,0.160317265869134,0.513439502058077,609,150
NA,0.265851860322296,0.104176856151915,-0.08704208190841,-0.132340542722327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,150
"predicate_1",NA,NA,NA,NA,-0.694126744115826,-0.831077848790305,-0.723159661041081,-0.78888795504954,-0.740735946178359,-0.827848028407714,0.0739019420379185,0.00552992027049173,0.00268513780122839,0.00616638084818883,801,150
"workerid",NA,NA,NA,NA,0.196068408975998,-0.529023922909871,-0.761578582205092,-0.622632804294887,-0.919434078263484,-0.777693774132839,0.404518161848243,0.212792916466548,0.00845581766329901,0.401328665950422,801,150
NA,0.163731071179376,0.158621078482531,-0.038836412465104,-0.0793996913877662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,150
"predicate_1",NA,NA,NA,NA,-0.429410542894293,-0.827297013316987,-0.646959189838264,-0.799305013079404,-0.603840981661518,-0.832719495342137,0.0500938412517961,0.0213085267700474,0.00887921073658927,0.0720719061844808,11,150
"workerid",NA,NA,NA,NA,-0.0400712852399678,-0.677369985865402,-0.498100755964574,-0.566423851429238,-0.603544637833608,-0.828983240903808,0.210337086851014,0.112185058141999,0.00720566887785743,0.380131474323573,11,150
NA,0.153801029415056,0.05927864080126,-0.0382683128481703,-0.128710700067622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,150
"predicate_1",NA,NA,NA,NA,-0.599930990324559,-0.842216242051169,-0.749573309040339,-0.761775947496143,-0.749331642001702,-0.800170176273503,0.0774913934544275,0.033615238078991,0.00194259325941182,0.00276722934733362,912,150
"workerid",NA,NA,NA,NA,-0.0566897974816099,-0.802365687040117,-0.780092414014099,-0.825523041640285,-0.905349842976035,-0.659971787329819,0.345053913498889,0.150909825639308,0.00314164301296074,0.327279544055846,912,150
NA,0.133475025203041,0.195903738375592,0.128056412349255,-0.0460544197898073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,150
"predicate_1",NA,NA,NA,NA,-0.749896229739069,-0.829903083634361,-0.66014614633611,-0.834199567973823,-0.744707630824734,-0.756653692261328,0.0301526193033062,0.00332148945472729,0.1134283412916,0.00632387378386554,707,150
"workerid",NA,NA,NA,NA,0.282291031647986,-0.730242581292521,-0.531216863142563,-0.68732838064421,-0.678621701155459,-0.787248725897219,0.258610555701608,0.246280202392845,0.004664490552947,0.0106315086428395,707,150
NA,0.10471209031547,0.155690782842922,-0.0458924283312298,-0.107426449205802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,150
"predicate_1",NA,NA,NA,NA,-0.582541331298514,-0.837475590072516,-0.716648262535086,-0.687972891578695,-0.757364610227734,-0.793525983708431,0.0118460674640657,0.0612566053642653,0.00260144469345498,0.00375384676950727,105,150
"workerid",NA,NA,NA,NA,0.194241566645218,-0.726012980019112,-0.549391796186083,-0.733106395144776,-0.67779035493938,-0.813439093557876,0.348558558928942,0.179532190948506,0.00278852408835396,0.227695441687367,105,150
NA,0.143530182697352,0.0372846884711627,0.0388565443280003,0.0599149055080426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,150
"predicate_1",NA,NA,NA,NA,-0.270332356962183,-0.812544591292635,-0.817676079975705,-0.741505496162527,-0.830452726156677,-0.748086545339968,0.0780698769165408,0.109422688449347,0.0039512588382299,0.00388098136917823,610,150
"workerid",NA,NA,NA,NA,-0.217922647978194,-0.733706672381741,-0.675776123554669,-0.85177613778066,-0.863766436560645,-0.0635863470199856,0.337179772979124,0.0234110989300974,0.0264787645659082,0.244220647234144,610,150
NA,0.0203301133393523,0.125544131485906,0.0434125728099905,0.0606148984821773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,150
"predicate_1",NA,NA,NA,NA,-0.426243845729024,-0.725747022655759,-0.810765755325371,-0.682078770284232,-0.81711538048459,-0.80682597965106,0.0825034624665965,0.0206684918928195,0.00391999334600176,0.00308427304053797,802,150
"workerid",NA,NA,NA,NA,0.199448072033569,-0.616070787792334,-0.631282022985733,-0.514784569551247,-0.556120729874863,-0.838783449708607,0.328543328843464,0.270653131931384,0.0141963866641325,0.519628619542513,802,150
