"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants","n.items"
"predicate_1",NA,NA,NA,NA,-0.523255079181315,-0.842227216542157,-0.818749535405647,-0.518419335022242,-0.913917633317173,-0.614838423787022,0.088836533702066,0.0923155709180209,0.0961795948290884,0.0113397370024868,1,400,15
"workerid",NA,NA,NA,NA,-0.824421185671389,-0.798487720671471,-0.546151080795794,-0.661748444331607,-0.434178076461262,-0.442548060257466,0.00029072122745948,0.319754525575143,0.0043610777138393,0.445647896120044,1,400,15
NA,0.119547958965177,0.268505103178785,0.0299742375778764,0.121406728509804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,400,15
"predicate_1",NA,NA,NA,NA,-0.4314831826194,-0.518777574784739,-0.365412635174328,-0.384070450583676,-0.349300149038589,-0.814002870159714,0.052311137306599,0.0223670711347741,0.0383708957390721,0.206198260961319,2,400,15
"workerid",NA,NA,NA,NA,0.391485498094507,-0.866591665535704,-0.614265042051809,-0.823403851636966,-0.386858483278376,-0.819503466223446,0.237739196854187,0.374913368079677,0.00207868979633304,0.388964221175691,2,400,15
NA,0.236791878575824,-0.0115708854780537,-0.15319783164852,-0.094841514745424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,400,15
"predicate_1",NA,NA,NA,NA,-0.432509577737245,-0.750184360651839,-0.87821919044032,-0.0801164503076482,-0.866747724674701,-0.827498793425609,0.0577152332638045,0.248990507068894,0.135453897212671,0.00326051735494028,3,400,15
"workerid",NA,NA,NA,NA,0.403140617458188,-0.862831923436439,-0.400282670706628,-0.875708196786992,-0.70727467340498,-0.426352449206551,0.295884168558753,0.197944693529791,0.00740552633313146,0.432519766965369,3,400,15
NA,0.184514830023502,0.0267794331105925,-0.121010561773557,0.145370339083436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,400,15
"predicate_1",NA,NA,NA,NA,-0.353819887014468,-0.743284810862111,-0.904901331107634,-0.680296954462775,-0.650302245011269,-0.817954784615059,0.0501615374107056,0.118766723650261,0.00318228113513558,0.0666105435148316,4,400,15
"workerid",NA,NA,NA,NA,0.119871852092832,-0.66954960622343,-0.216634738705276,-0.602014513909529,-0.129579644504787,-0.726040068715141,0.293655587970462,0.494021702916818,0.00245584585371714,0.446956185045888,4,400,15
NA,0.181429697898206,0.160458338817028,0.0674411598360193,-0.0986660422639642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,400,15
"predicate_1",NA,NA,NA,NA,-0.758525991040554,-0.832928096496755,-0.709972259832339,-0.263048898742402,0.0646076780502242,-0.741565063671848,0.0023012864783943,0.117758999598207,0.109681921824821,0.20509198206076,5,400,15
"workerid",NA,NA,NA,NA,0.506922591935635,0.0269695663701426,-0.489824218313762,0.0481073669796943,-0.265166033842544,-0.738465436770367,0.27679423852283,0.320325188751857,0.0332483651622882,0.308735597277258,5,400,15
NA,0.189777797869054,0.219282733374416,0.124528499842808,-0.126977933626553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,400,15
"predicate_1",NA,NA,NA,NA,-0.572394998162958,-0.68129854720867,-0.805548429369764,-0.719116888344654,-0.836275985420072,-0.86908520480598,0.056282233173619,0.00511248830383735,0.0050438943067582,0.129060632568321,6,400,15
"workerid",NA,NA,NA,NA,0.216736722759107,-0.745727167898209,-0.565367888519303,-0.706372733628142,-0.629676967935511,-0.893251858003454,0.312182408262772,0.183022532913707,0.0027648312906871,0.369371645568613,6,400,15
NA,0.161097956016908,0.258175815380786,0.080937456658364,0.0455903245649553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,400,15
"predicate_1",NA,NA,NA,NA,-0.684109441637015,-0.74304856446842,-0.76777255622438,0.338111644726969,-0.945378255683604,-0.921249767795848,0.00328484667493778,0.190825957909365,0.0865939368555727,0.0882557407680893,21,400,15
"workerid",NA,NA,NA,NA,0.23905449430602,-0.353123332549464,-0.323627675439059,0.0718795662301574,-0.865102572310973,-0.868408607761697,0.298009254350682,0.331907660392693,0.0248760077217141,0.143432391347932,21,400,15
NA,0.31736055923612,0.133166715646769,-0.0429616797139841,-0.120080604203135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,400,15
