"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants","n.items"
"predicate_1",NA,NA,NA,NA,-0.647726649840992,-0.723647699153093,-0.841500011766074,-0.715463338104287,0.0630000155554457,-0.61034809261742,0.0900781799106261,0.180197499989806,0.0269066228741609,0.0652020989129112,1,200,15
"workerid",NA,NA,NA,NA,-0.184281333878838,-0.537936399757459,-0.695033834808851,-0.83506137025192,-0.244125986625985,-0.858291967085092,0.399740616284291,0.167048890579261,0.00618311233712057,0.542912359397273,1,200,15
NA,0.124576721559518,0.202721998677591,0.0636532620584983,0.056987494409742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,200,15
"predicate_1",NA,NA,NA,NA,-0.661370149054627,-0.819661795881724,-0.625064151682376,-0.674216773878349,-0.641278814514865,-0.757480568369301,0.00252494176318884,0.13355469060534,0.00396545400136303,0.117687092523502,2,200,15
"workerid",NA,NA,NA,NA,0.12848253707641,-0.464944068814859,-0.699521535144707,-0.504272809808798,-0.743466148710282,-0.892041329809228,0.30365736088099,0.295624161635895,0.0100851985928777,0.45158745562629,2,200,15
NA,0.193226706692234,0.117590389867741,-0.0948458345118231,-0.0509784037282347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,200,15
"predicate_1",NA,NA,NA,NA,-0.512649647657116,-0.894210868680156,-0.336288146210661,-0.73017656821579,-0.603415347401334,-0.870847769773125,0.0905492118759491,0.157530244067161,0.0116500212874601,0.0299373628581876,3,200,15
"workerid",NA,NA,NA,NA,0.463902459212783,-0.123110250947501,-0.385384255859104,0.260391753131966,-0.526949362866625,-0.827057761879746,0.250820155661973,0.428046580054608,0.287543892702153,0.258149021800549,3,200,15
NA,0.204536240010054,0.259111910562586,-0.0578305676025969,-0.107951582985189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,200,15
"predicate_1",NA,NA,NA,NA,-0.429936398416489,-0.793952047976815,-0.865549735063404,-0.740790317686176,-0.905934747815213,-0.798931470377369,0.0186595829058399,0.0743131200331078,0.00381230725682867,0.154583954559282,4,200,15
"workerid",NA,NA,NA,NA,0.417100888049537,-0.312000534320389,-0.523068502003007,-0.182034228469781,-0.763837805802565,-0.555071065039898,0.260385971331229,0.307328860919486,0.0221730684494747,0.440805490501441,4,200,15
NA,0.228184547241768,0.0565304731954885,0.00131240722952821,-0.264607940407686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,200,15
"predicate_1",NA,NA,NA,NA,-0.698270644163507,-0.865742871843498,-0.661687813927748,-0.332128066626627,-0.785834649197313,-0.835840449679152,0.100051214951835,0.0197677367366882,0.0475050283214754,0.00512960470283192,5,200,15
"workerid",NA,NA,NA,NA,0.14145584106693,-0.589557310068826,-0.163754351371119,-0.466047392157651,-0.430311196924798,-0.882131560038172,0.2162035865239,0.278913691026035,0.0406420668969576,0.196251333969355,5,200,15
NA,0.162757122942476,0.118277685447983,-0.0583140735031528,0.0433856433810548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,200,15
"predicate_1",NA,NA,NA,NA,-0.555873294801449,-0.707116219663854,-0.761085743017731,-0.58664863272589,-0.266548581020156,-0.820799243206548,0.00358096133458258,0.253041997459496,0.0043327569588186,0.140126144862283,6,200,15
"workerid",NA,NA,NA,NA,0.450920911655463,-0.834424021920415,-0.58719190657379,-0.814931496291211,-0.579955251223382,-0.816523231272473,0.327071948094573,0.314692795355245,0.00349016780523693,0.362267634528949,6,200,15
NA,0.181796596637478,0.171050165222906,0.03465561357014,0.021650389376058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,200,15
"predicate_1",NA,NA,NA,NA,-0.601867769898626,-0.69501476015755,-0.774240092860833,-0.131336764312243,-0.41045659333764,-0.872682868995576,0.00344955222157266,0.177375997515309,0.0930530360379964,0.254201484277078,7,200,15
"workerid",NA,NA,NA,NA,0.0143465322512473,-0.302435929696757,-0.739113237573953,-0.103658433276593,-0.396903822076561,-0.397097180252962,0.243132921380984,0.293568536057468,0.0900682980680104,0.493157454835179,7,200,15
NA,0.167370127013098,-0.00797008896481541,-0.0959482905364606,0.137452214474363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,200,15
"predicate_1",NA,NA,NA,NA,-0.355877024031684,-0.893633656889659,-0.891333784139121,-0.861419033464832,-0.802652844058689,-0.762349728139926,0.0556802427031705,0.0994470828738631,0.0126657841561806,0.00278957807283117,8,200,15
"workerid",NA,NA,NA,NA,0.303288400996188,-0.29036100029197,-0.674861272532772,-0.0601159129990476,-0.485518159102292,-0.483146810577354,0.246746148632674,0.228581377573396,0.0529712906904482,0.496588943062695,8,200,15
NA,0.287083859262966,0.172550901610673,-0.115834944907123,-0.0905897616998804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,200,15
"predicate_1",NA,NA,NA,NA,-0.481640338538134,-0.616054809590675,-0.652835273307824,-0.258680111565507,-0.559760841423507,-0.597312049104356,0.00517337175243546,0.16991739393985,0.0307283180656067,0.00559044973465886,9,200,15
"workerid",NA,NA,NA,NA,0.612512116236852,-0.787646409729412,-0.510174472876275,-0.754815690962543,-0.409942762154734,-0.786794971918796,0.38241557151208,0.346907020711692,0.00204881333640687,0.569470997648747,9,200,15
NA,0.197278517979229,0.154674768018795,-0.0519819180409864,-0.158866626829846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,200,15
"predicate_1",NA,NA,NA,NA,-0.705901619491869,-0.660613035636143,-0.769656115624915,-0.778779639037479,-0.782643850358237,-0.788261420343178,0.114427242018184,0.00376445903615738,0.00709821556835748,0.002785140675836,10,200,15
"workerid",NA,NA,NA,NA,0.240744987777541,-0.700938561732519,-0.52734785634061,-0.607140102301207,-0.16509698370657,-0.840753952266983,0.278849251281702,0.457438167405459,0.00445568305188287,0.4552218477364,10,200,15
NA,0.0525860158854325,0.125985333112368,0.121179958506303,0.0977460302942571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,200,15
"predicate_1",NA,NA,NA,NA,-0.353387731547121,-0.873219221631711,-0.483814771306191,-0.852280014787489,-0.734948661320963,-0.745642892497178,0.0815415244806078,0.146002972921056,0.00434431526444149,0.112994435348325,11,200,15
"workerid",NA,NA,NA,NA,-0.306425781821592,-0.873864625460456,-0.650388151986472,-0.787407999603552,-0.89432969431977,-0.619554672365785,0.416307179140735,0.12533884488122,0.011114806971467,0.39453745839798,11,200,15
NA,0.23420808718711,-0.0556776045461607,-0.0482298123458457,-0.0834785845345782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,200,15
"predicate_1",NA,NA,NA,NA,-0.63466670365349,-0.653686881720424,-0.866951477782448,-0.728816726811178,-0.690505448880772,-0.895810833943668,0.00902579919282326,0.00691563973805487,0.0143839498899611,0.0183479159212898,12,200,15
"workerid",NA,NA,NA,NA,0.0186190129313598,0.109190837465742,-0.557700734719834,0.373139246038366,-0.730859072451687,-0.60960819001333,0.174737435398695,0.249474919728271,0.142555171971157,0.0727432853559937,12,200,15
NA,0.136049024181959,0.16997594635798,0.069460737707969,0.0307603906593194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,200,15
