"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants","n.items"
"predicate_1",NA,NA,NA,NA,-0.547709031689549,-0.872736947013359,-0.871932555402456,-0.824768009226363,-0.835378014200235,-0.78638434599073,0.00408150050388102,0.130889791799548,0.0110492388475455,0.00436594382256533,59961,250,15
"workerid",NA,NA,NA,NA,0.332378040713706,-0.797221756693453,-0.526038490725868,-0.852162166392282,-0.88966728137654,-0.667857520404776,0.329595718379731,0.297509773989108,0.00304821824771693,0.446751315700584,59961,250,15
NA,0.23226559119566,0.163661747175192,-0.118005394403454,0.0757889379561674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59961,250,15
"predicate_1",NA,NA,NA,NA,-0.745620868846944,-0.845026137359171,-0.779508424125786,-0.713933650583156,-0.297145143913396,-0.75612060832627,0.00105348926815723,0.0927634434480754,0.00214174472104507,0.0858543134308648,59962,250,15
"workerid",NA,NA,NA,NA,0.156095726762743,-0.61283374095698,-0.680686753241016,-0.667380663236341,-0.660810389971389,-0.847725926565186,0.341518151049002,0.224683924551895,0.00361028543216018,0.339705315199772,59962,250,15
NA,0.2778831162871,0.0104834932207519,-0.0856384621838748,-0.121765363206133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59962,250,15
"predicate_1",NA,NA,NA,NA,-0.296747713128985,-0.809935159003816,-0.754384615603906,-0.722248682169042,-0.580252953642064,-0.787788689798928,0.0824442101853438,0.0840698456153354,0.00270682800925957,0.00617466709898359,59963,250,15
"workerid",NA,NA,NA,NA,0.260352968623386,-0.255792426856841,-0.297805740621155,0.155540841614504,-0.469766858698426,-0.625590523328524,0.26786657191884,0.282807725971119,0.0498250983080858,0.299668097521927,59963,250,15
NA,0.170927921581837,0.0895061618528431,0.0968698866413391,-0.0748158756681862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59963,250,15
"predicate_1",NA,NA,NA,NA,-0.68912184516433,-0.905727149247651,-0.454176412207869,-0.782794552295662,-0.772844239916657,-0.882269445092862,0.0744391371270933,0.00233865217579377,0.00590427233075321,0.123651835827906,59964,250,15
"workerid",NA,NA,NA,NA,0.0345119238344194,-0.0191519047908668,-0.693229378356234,-0.469329455638166,-0.411171453356263,-0.871226409038909,0.316432374360912,0.26500144877176,0.0451591119472712,0.53680990085979,59964,250,15
NA,0.0922923176183157,0.281029409795285,0.0469699234753476,-0.0859633410673738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59964,250,15
"predicate_1",NA,NA,NA,NA,-0.685156357856683,-0.750797615635807,-0.786513148756741,-0.746639743144885,-0.858606913081917,-0.816311119799655,0.0640610059214094,0.00360848449700349,0.0021120525289412,0.189677812444265,59965,250,15
"workerid",NA,NA,NA,NA,-0.0207728673342385,-0.768263968682617,-0.316147225678717,-0.889048734010628,-0.631848651908939,-0.653947770979353,0.272295738324106,0.108501502562361,0.00870838246852701,0.391226032821905,59965,250,15
NA,0.186689453024612,0.171428301492002,-0.0284327801032452,-0.0904014192387548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59965,250,15
"predicate_1",NA,NA,NA,NA,-0.69848298375666,-0.856289934215264,-0.595386746114966,-0.795615801680125,0.146719068509836,-0.763547607052008,0.00825505470950057,0.181064988291712,0.00218481833766198,0.0938783895898305,59966,250,15
