"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants","n.items"
"predicate_1",NA,NA,NA,NA,-0.547573405618496,-0.910542522955431,-0.683027357600711,-0.796464184489102,-0.866955780781456,-0.792553285063498,0.114449936713714,0.0221920140517539,0.00349391448377402,0.00281828943250036,59961,300,15
"workerid",NA,NA,NA,NA,0.362246152748045,-0.727931235334331,-0.693710092569876,-0.690728243202257,-0.53017172761009,-0.725507855931815,0.386581201537073,0.165198262372152,0.00306468948771493,0.435084371983609,59961,300,15
NA,0.0871550163301838,0.186495648554542,0.0576950253071746,-0.0652428862790422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59961,300,15
"predicate_1",NA,NA,NA,NA,-0.842762184501293,-0.936315616419,-0.848917600390393,-0.164231792443777,-0.503598654338812,-0.814626352303447,0.00140857649481632,0.151355025633289,0.0472332306977917,0.0233982969094779,59962,300,15
"workerid",NA,NA,NA,NA,0.182776667884319,-0.69578866125621,-0.543712793906185,-0.625050350107202,-0.629731162656178,-0.828850373821154,0.255754309515777,0.236140851246265,0.00300705483861537,0.321128792618882,59962,300,15
NA,0.111346870020035,0.022872810466376,0.0511336579681325,-0.0421481330679274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59962,300,15
"predicate_1",NA,NA,NA,NA,-0.318333256766915,-0.933049152683451,-0.213050860174329,-0.861603624641978,-0.062984065120791,-0.941152718679573,0.0351308326601073,0.149702254302111,0.0522118226873588,0.139752631029876,59963,300,15
"workerid",NA,NA,NA,NA,0.153595124148784,-0.840205246387057,-0.228242324509943,-0.695242307751598,-0.711004095588466,-0.842174420397026,0.324442700562166,0.309154411421486,0.00340270937709124,0.375804754895554,59963,300,15
NA,0.287842939731241,0.00335162046287296,-0.0578858533999091,-0.0302663755822233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59963,300,15
"predicate_1",NA,NA,NA,NA,-0.494787121309789,-0.644646190372662,-0.651423879502852,-0.0569773237729835,-0.428096814729332,-0.634696746990488,0.0713746968120553,0.147039503816381,0.206780915146235,0.0109593634795255,43961,300,15
"workerid",NA,NA,NA,NA,0.257822152702325,-0.503050012347175,-0.566838303952145,-0.634469344780429,-0.326666244368345,-0.904637435444978,0.326909179148693,0.155198147252376,0.00590038660412866,0.46789689189453,43961,300,15
NA,0.183790909085502,0.0452871159522285,-0.0415303016174012,-0.0578885817406343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43961,300,15
"predicate_1",NA,NA,NA,NA,-0.673213530459427,-0.77758229801928,-0.49705957694036,-0.714606990738553,-0.516828542326464,-0.626936414800069,0.00421408731801741,0.00506905283704705,0.00392271847103459,0.158314789228319,59964,300,15
"workerid",NA,NA,NA,NA,-0.251998814589546,-0.0432075627743376,-0.363328410724347,-0.315531446458982,-0.541871538274533,-0.926243852051614,0.34202383912005,0.363646484029742,0.0872589452709765,0.562457590962066,59964,300,15
NA,0.279528517835718,0.170164780564554,-0.0295667660205695,-0.0882482228420899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59964,300,15
"predicate_1",NA,NA,NA,NA,-0.597304194255103,-0.651198241748782,-0.65350267656905,0.237925447927562,-0.836048233202102,-0.917584128702378,0.00399025782879384,0.105979645701959,0.109980472551069,0.178536436484156,43962,300,15
"workerid",NA,NA,NA,NA,-0.251202470577985,-0.479992750256648,-0.515081622469607,-0.681092566861922,-0.805024942774161,-0.863384276503067,0.378579441107541,0.0119283190063781,0.00990007028559153,0.467947998642206,43962,300,15
NA,0.159288204032551,0.0807514106678282,0.174482709127427,-0.054283697722756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43962,300,15
"predicate_1",NA,NA,NA,NA,-0.817503132501569,-0.89852329775564,-0.809726928747289,-0.0751063432147597,-0.795313478460919,-0.778230550454429,0.103958228141307,0.115691174181144,0.101133746425104,0.00264321098516012,59965,300,15
"workerid",NA,NA,NA,NA,0.184827861718675,-0.0700023810898526,-0.46739937941757,-0.386867626124375,-0.20296103090876,-0.776268954727304,0.278253729289801,0.312197270066464,0.0182037713453776,0.541941221897064,59965,300,15
